year,model,init_month,yield [kg/ha],yield anomaly [%],tmeanrain_santa fe san justo_10,tmeansquared_entre rios nogoya_9,tmeanrain_santa fe san justo_11,tmeansquared_buenos aires coronel suarez_11,tmeanrain_buenos aires coronel suarez_11,rainsquared_buenos aires hipolito yrigoyen_9,tmeanrain_entre rios nogoya_10,tmeansquared_santa fe san justo_9,rainsquared_santa fe san justo_11,tmeanrain_buenos aires coronel suarez_9
2010,NASA,11,3933.646838880765,0.395993458774148,2.036837565443592,-0.7603450853378078,-0.2657258701756131,-0.8202809594997305,0.3988608278567216,7.542780198379432,2.3370221618687843,-0.3947523768109034,1.6172571772565034,0.5634488518503973
2011,NASA,9,3647.926665981048,0.1954531458213887,0.21553597692851542,1.387287826889745,0.8522275001772799,-0.1749265269090875,0.7138126687668226,0.608929245095824,1.0794937234378996,0.06562731250208084,0.3343958832279826,1.072549614582032
2011,NASA,10,3647.926665981048,0.1954531458213887,0.19489477591278248,-0.3211908844032795,-0.7264382914036228,11.951496087033302,-3.302665383154358,0.2016136427713641,0.11025874275763425,-0.7358089556367513,1.0460055352713002,-0.7891330773952606
2011,NASA,11,3647.926665981048,0.1954531458213887,0.4995086666391728,-0.3211908844032795,0.4185736568726792,-0.8265074578216064,0.4553522377200473,0.2016136427713641,-0.4386422002424593,-0.7358089556367513,-0.3654632760213756,-0.7891330773952606
2012,NASA,9,2958.105831211545,-0.0776281120723763,0.918991016253109,0.33294989117900936,0.5160742243964768,-0.5025527886433481,0.7712461561875479,-0.5691762289994028,0.5692585040746015,1.132396120691731,-0.761012293101976,-0.036069554838235755
2012,NASA,10,2958.105831211545,-0.0776281120723763,0.3168310035516809,-0.504661583887977,0.11803393011895,-0.5179533555616292,-0.09676895438674843,-0.3925187017445242,0.28416291331412746,-0.1056209640092693,-0.2937810919106754,-0.115485635683015
2012,NASA,11,2958.105831211545,-0.0776281120723763,0.560588938611858,-0.504661583887977,-0.4194711156929995,-0.7467058892197797,0.4593707918362734,-0.3925187017445242,0.6759740386534989,-0.1056209640092693,0.16423121324849224,-0.115485635683015
2013,NASA,9,2707.197486937163,-0.1611192435848817,-1.1338891434326175,-0.16658010896255324,-0.6301151984422411,10.6001197605826,-4.923417820462651,-0.3867287292141938,-1.4653059211004444,-0.1887961372747966,-0.637898038272129,-1.1193411332840115
2013,NASA,10,2707.197486937163,-0.1611192435848817,-0.041618484208589414,-0.6804488881227011,-0.23766051365466673,-0.11343228340979782,-0.05413987416697451,-0.5336313087167431,-0.33341570380231256,-0.5079844131037985,-0.6320808940757663,-0.8585340470000414
2013,NASA,11,2707.197486937163,-0.1611192435848817,-3.0487548960056072,-0.6804488881227011,0.15342051832465078,-0.9009041073958839,0.704967162733749,-0.5336313087167431,-1.322757576075895,-0.5079844131037985,-0.640273641114626,-0.8585340470000414
2014,NASA,9,2892.8454356606403,-0.0935090762133243,0.6415596364898912,-0.7096431910648795,-0.4504514362132762,0.28262954817911684,0.3327556844206339,1.8299383953180377,0.6297690652852852,-0.6959628722023905,1.4579233309675121,-0.7867356451310701
2014,NASA,10,2892.8454356606403,-0.0935090762133243,-0.4726993848335575,-0.3227693815751765,-0.5913555671197775,0.6923774826271029,-2.101258021258892,-0.500335100763234,0.018694977278649286,-0.5166882178274067,0.026688652986662533,-0.5108494742853904
2014,NASA,11,2892.8454356606403,-0.0935090762133243,1.4845135388071422,-0.3227693815751765,0.4732492962491951,1.5493514659530245,-2.244359173076243,-0.500335100763234,1.5268317288896156,-0.5166882178274067,-0.6550054093542278,-0.5108494742853904
2015,NASA,9,3101.367971827829,-0.0324093531892292,-1.5824908969089295,-0.6246516134023593,-1.7541920144566152,-0.5233169822120847,0.4048539357753589,0.9212305081810956,-2.7149543678547774,-0.0324583202667231,4.261966161957987,-1.0554215945166308
2015,NASA,10,3101.367971827829,-0.0324093531892292,0.16281598362676067,-0.2108511511396952,0.5751642467955925,-0.4954959025451278,-0.7920890665521425,-0.3569490759502374,-0.4768958321596019,-0.7948222604371188,2.9826929463775413,1.1540804948213494
2015,NASA,11,3101.367971827829,-0.0324093531892292,0.0703340950794747,-0.2108511511396952,-0.028766802745123266,0.1407088213166746,-0.561873943614718,-0.3569490759502374,2.148457840800437,-0.7948222604371188,1.344053247184958,1.1540804948213494
2016,NASA,9,3477.431893841902,0.0660093515389699,0.5929349931764168,-0.2587502837451688,0.6153965809154266,-0.49954406819688457,0.6860065697366358,-0.46604534296821115,0.23684894973444018,-0.15249857315124654,-0.8279345557584499,1.4776789624548452
2016,NASA,10,3477.431893841902,0.0660093515389699,0.34657502218434544,-0.2408055371863943,0.22723881873796076,-0.04392079111586614,-0.8447495065067921,-0.4375762119376423,0.07803089087825561,-0.5507629102124624,-0.6001922042159908,0.4535733183096389
2016,NASA,11,3477.431893841902,0.0660093515389699,0.0732219174662973,-0.2408055371863943,0.18629651502022276,-0.16975706067533483,-0.15417123245078965,-0.4375762119376423,-0.1590235866554493,-0.5507629102124624,-0.7559664304235592,0.4535733183096389
1993,NCEP,9,2037.439151033997,-0.0461708621216909,-0.7908939895757986,1.0891312912734281,-1.7982308182471978,0.6991051469683768,2.243114539557265,-0.6468334724297491,-1.048713177509248,1.8343594189448866,0.1801223714481132,0.9008465001876701
1993,NCEP,10,2037.439151033997,-0.0461708621216909,0.5911398287540689,1.273176970145736,0.013745672361318864,0.38129734644855795,1.2893711287105198,-0.5040017024172249,0.9011037027193614,0.0932253228767724,-0.7203577966091723,0.5078820007956356
1993,NCEP,11,2037.439151033997,-0.0461708621216909,-2.84516746888442,1.273176970145736,2.5078569095375958,-0.7321508296711611,0.4454484590792904,-0.5040017024172249,-0.8345273364606391,0.0932253228767724,1.141057799404601,0.5078820007956356
1994,NCEP,9,2185.741997507356,0.018137739947107,0.14736078729672977,0.11384020216028028,-0.20195796561718374,0.16761983578704956,1.2674628175464702,-0.2853581263109206,-0.2613326153609372,-0.07236673729230851,-0.7115522958324023,0.8029173792394831
1994,NCEP,10,2185.741997507356,0.018137739947107,-11.286047709452411,0.1873599322646251,-1.1485013952302312,-0.36232618994906884,0.9409801783791735,-0.5151841819496545,-5.235269669640712,-0.1224663457314996,0.43081125403947185,-0.0318913201485533
1994,NCEP,11,2185.741997507356,0.018137739947107,-1.192060104718745,0.1873599322646251,0.8276884250511677,0.41356556379888754,-0.930173155347027,-0.5151841819496545,-0.7365476252513777,-0.1224663457314996,3.1143812005182476,-0.0318913201485533
1995,NCEP,9,1946.759707253285,-0.1022646938567331,-2.0579060618237044,0.10800876757363365,-1.8590911248328343,0.5372954138262342,-2.7709609964941477,0.10252863711468228,-1.9228728971226083,-0.039593932670365276,-0.5456492056934168,-0.4920042777315649
1995,NCEP,10,1946.759707253285,-0.1022646938567331,-0.3779116844386622,-0.351457450097654,-0.6091066794130656,0.5082843790129037,-0.9999871091407699,-0.2192486650489319,-1.0593041112879023,-0.6031344376404629,-0.5206760207061886,-1.34663793103679
1995,NCEP,11,1946.759707253285,-0.1022646938567331,0.2046023600664648,-0.351457450097654,-1.9038437595321531,0.09831548483634524,-0.5775063155096083,-0.2192486650489319,0.3924973395335989,-0.6031344376404629,-0.558061523417887,-1.34663793103679
1996,NCEP,9,2260.47032027338,0.0409677436828619,-2.4900808304802315,0.8117052207421422,-3.607519030003541,-0.11692584401327606,-1.605394481712995,-0.5284254809664429,-3.091224163041219,1.010052317484599,1.1021488813880964,-1.1862309904842778
1996,NCEP,10,2260.47032027338,0.0409677436828619,-0.8874488450980672,-0.7739327919361044,-6.690597490514517,10.47157866200488,-4.135250648793436,-0.2548149533584984,-1.5671306686875104,-0.5644491466516878,1.1400222987687052,0.4924623043142366
1996,NCEP,11,2260.47032027338,0.0409677436828619,0.0020812526940399,-0.7739327919361044,-2.94527098177511,2.0520444194380705,-4.150950767259317,-0.2548149533584984,-0.2573578939499356,-0.5644491466516878,1.3735201968865371,0.4924623043142366
1997,NCEP,9,2623.2529203255017,0.1759128118634677,0.14823182622299996,1.258905836446618,0.19869932337107205,0.5021981602999117,0.4330164635749827,-0.49917270822002635,-0.05997735908471673,0.8628430429729222,-0.8526670795615946,-1.6145877677196507
1997,NCEP,10,2623.2529203255017,0.1759128118634677,0.16922553720808595,-0.763947429107276,0.3718654628092785,0.914028725722068,-2.305527434892167,-0.4409148741206526,0.0003150768065475671,0.8528035190182396,-0.7774911516451882,0.7601389857480411
1997,NCEP,11,2623.2529203255017,0.1759128118634677,0.0658235565137465,-0.763947429107276,0.05767155788362987,2.7147401889552274,0.39035733124383026,-0.4409148741206526,-0.1872729257082528,0.8528035190182396,-0.7372531398821685,0.7601389857480411
1998,NCEP,9,2304.962651203633,-0.0069315508171687,-0.11600747175613377,-0.45625807778657734,-0.15954934457253436,-0.05260052500767285,-1.266323891124653,-0.107660340017674,-0.32418520209722734,-0.5514660394835662,-0.5870493526893747,-1.1482936138903699
1998,NCEP,10,2304.962651203633,-0.0069315508171687,-0.7493317142042081,0.5534529416135349,-1.1727017070752581,-0.12769416152468244,-0.2021999153308886,-0.5361534570880869,-1.1347438561957064,0.9941392463390284,1.1213476101880036,-2.6025283497878897
1998,NCEP,11,2304.962651203633,-0.0069315508171687,-0.1869524525995096,0.5534529416135349,-0.7051318506369775,-0.190498098001192,-1.3168704677345477,-0.5361534570880869,-1.2355271055703665,0.9941392463390284,-0.5634735765857823,-2.6025283497878897
1999,NCEP,9,2505.6008274599226,0.0603710133986302,0.6027207517558164,-0.5379475611597272,0.5515641906119937,-0.46467569692341837,0.7041788303967,-0.43290986721368907,0.560664468007332,-0.3815195640941225,1.037460034919236,0.26146391907477307
1999,NCEP,10,2505.6008274599226,0.0603710133986302,0.6471462596805339,0.1780846308766986,0.5108110457434565,-0.530401316845293,0.5235622260928001,0.9231740065533972,0.5709473526718039,-0.2093389706155023,-0.651151962905122,0.5317531079354265
1999,NCEP,11,2505.6008274599226,0.0603710133986302,0.598296233990747,0.1780846308766986,0.7358694535155229,1.1589276927567307,0.31584782885360946,0.9231740065533972,0.198084842739793,-0.2093389706155023,-0.07987436636534521,0.5317531079354265
2000,NCEP,9,2551.682570811968,0.0453192686395238,0.8855266576749246,3.303467121099839,1.7631748887475154,0.231012396433601,-0.12726854791904843,0.23701800716250737,1.4111272293605892,3.7996233882461543,-0.05125163859131852,-1.1727883312414367
2000,NCEP,10,2551.682570811968,0.0453192686395238,0.5185710485694098,-0.564329636383043,0.7519267399316648,-0.5182808142407602,0.4266195191699847,-0.5292592793592488,0.9153092438966666,-0.4206876269736901,-0.5644380230312388,-1.2463461165030476
2000,NCEP,11,2551.682570811968,0.0453192686395238,-0.0698690826065604,-0.564329636383043,0.40502870975557886,1.0558992163645091,-0.2516753487539868,-0.5292592793592488,-0.275610995791777,-0.4206876269736901,-0.5535368562362206,-1.2463461165030476
2001,NCEP,9,2275.107945586972,-0.0832118001855024,-0.12539573805793763,-0.6681870297591671,-0.0817861831913236,-0.5313750022136996,0.17668174659362287,-0.5590415306849126,-0.2745554479742489,-0.6208177177077623,0.2946641093407241,-0.2044668662392145
2001,NCEP,10,2275.107945586972,-0.0832118001855024,0.19118380458387899,-0.7499595940262096,0.3274363431798102,-0.39169960147243776,0.47662442388985954,0.0888929796124224,0.02339419544939106,-0.2996891214936992,-0.7718003361736114,-1.2433379812878398
2001,NCEP,11,2275.107945586972,-0.0832118001855024,-0.4466574438188995,-0.7499595940262096,-0.008833286905364885,-0.8733913758707126,0.1547848754102696,0.0888929796124224,-1.4585168448706654,-0.2996891214936992,-0.7651366277614554,-1.2433379812878398
2002,NCEP,9,2098.312168451822,-0.1599897413045245,0.6759717337205438,0.02655344709064045,0.9834661789582921,0.2692084517678463,-1.6629918517246984,-0.5584719937533357,0.7916836702248925,-0.13645321506665636,-0.6135308701321525,0.19961274130190654
2002,NCEP,10,2098.312168451822,-0.1599897413045245,0.4245949478523503,-0.7738639808919583,0.7769780877609469,0.6048298740304926,-0.10529502189554893,-0.6408790443192578,0.5040011077393034,-0.766260306273474,-0.6572830111642417,0.5232752646835752
2002,NCEP,11,2098.312168451822,-0.1599897413045245,0.8836079055713022,-0.7738639808919583,0.2779494017162821,-0.8405675688422055,0.0665727566614243,-0.6408790443192578,0.0341341132156535,-0.766260306273474,-0.6246993914270219,0.5232752646835752
2003,NCEP,9,2687.6983520115846,0.0867211661741361,1.1149475262202218,-0.7141642851499147,0.454521614607656,-0.5076001639479999,0.025790067529286854,-0.5774927112334501,0.7561160854327201,-0.775717952449589,-0.7856520320594451,-0.9861974118974571
2003,NCEP,10,2687.6983520115846,0.0867211661741361,0.11430128706526103,-0.7922193933579774,0.41045272573428854,-0.29645591370001356,0.2730963411754576,0.0571284311943044,-0.09293480112781108,-0.7233374356232056,-0.532521973495903,-0.1911015914509483
2003,NCEP,11,2687.6983520115846,0.0867211661741361,-0.3097749453826457,-0.7922193933579774,0.11993970561109568,-0.7955576843780253,-0.1598388500884964,0.0571284311943044,-0.8736113732170927,-0.7233374356232056,-0.5289078656649375,-0.1911015914509483
2004,NCEP,9,2768.3673897008125,0.0933536252225563,0.09221113578080194,-0.7051556292076309,0.291815682238637,-0.53207266875693,0.5154041312859772,-0.6480212028184265,0.1096273988508991,-0.5930838315669785,-0.39618446146882996,-0.03415141670063934
2004,NCEP,10,2768.3673897008125,0.0933536252225563,0.2252165146571251,0.7810777378999585,0.30629774076476085,-0.5385359717452939,0.4432053257423675,-0.2857390823426177,0.18535308932987218,2.181376135600421,-0.7459575440554856,0.3102260833714876
2004,NCEP,11,2768.3673897008125,0.0933536252225563,0.0498754890435851,0.7810777378999585,-0.14973921124238143,-0.8791334283992372,0.13579998543797672,-0.2857390823426177,0.0033429847789471,2.181376135600421,-0.3729121671415095,0.3102260833714876
2005,NCEP,9,2652.504506303661,0.0295492665437282,0.09706856756097318,-0.5777533999316709,0.2417850694047787,-0.46995216212944735,1.325804565852456,-0.3595895905050796,-0.09984657153409968,-0.4310221791893613,-0.7859352383228998,0.3256641432608409
2005,NCEP,10,2652.504506303661,0.0295492665437282,0.15139600132503106,0.8741490731243805,0.3962458067682348,-0.5322902967408812,0.4657441981921827,-0.5823330100573393,0.11780077200300784,4.798368136558508,-0.5657703076483769,0.4255546475041008
2005,NCEP,11,2652.504506303661,0.0295492665437282,1.047362348962648,0.8741490731243805,0.05461513179642527,-0.6979304717225147,0.2666183977932433,-0.5823330100573393,1.3059281344049587,4.798368136558508,0.22552652362045475,0.4255546475041008
2006,NCEP,9,2802.152801978974,0.0575983895925021,0.19757156033662798,-0.7602528741362979,0.21124818966040815,-0.46410363117045106,0.4710309219291008,-0.3635030391776796,0.1518645350030057,-0.767553738268068,1.2369487940904098,0.22544253430516598
2006,NCEP,10,2802.152801978974,0.0575983895925021,0.23175156032902283,-0.6981341434461742,0.40352892959853986,-0.5138376509979228,0.647276544396251,-0.2816089155925115,0.4322274876238624,-0.7018640924845241,3.260617082402757,-0.2288072677467741
2006,NCEP,11,2802.152801978974,0.0575983895925021,0.8367470255690502,-0.6981341434461742,-0.40315528223511404,-0.8818578363564745,0.1317687895527931,-0.2816089155925115,-1.5328875949848717,-0.7018640924845241,-0.7407366587441094,-0.2288072677467741
2007,NCEP,9,2964.9821230781013,0.0901024788182954,0.39385495525867664,-0.74391863153408,0.6525136239287658,-0.5205626766871001,0.21242333508773542,-0.5394624103364156,0.3013598165442891,-0.8210130749123481,-0.5728953315775918,0.05544882428706689
2007,NCEP,10,2964.9821230781013,0.0901024788182954,0.4408210819908799,3.6396241778291487,0.3160666919981575,-0.5217921469151973,0.518198296043216,0.7358328556136267,0.38723492991111413,0.2306372253333012,-0.7729672116288472,3.681450724291503
2007,NCEP,11,2964.9821230781013,0.0901024788182954,-0.054436105237017,3.6396241778291487,0.7623967616817166,-0.1493406743837515,1.6361321851287258,0.7358328556136267,1.2662159977245344,0.2306372253333012,-0.5215824106444896,3.681450724291503
2008,NCEP,9,2024.453890851962,-0.2906591931618024,-0.0759435712818227,-0.2895148164986032,0.15592404601664583,-0.3905824519726439,0.28369027883779496,-0.03183328426867222,-0.22951926983530027,-0.1997814356886588,-0.8075640612073095,-0.9493445693190822
2008,NCEP,10,2024.453890851962,-0.2906591931618024,0.12245851198329072,-0.7791276309242257,0.10694482096510784,-0.5114408710525206,0.39542952450125446,-0.6415970205877183,0.08330026976248621,-0.7953428392273829,-0.6010634586885375,0.4254184536933775
2008,NCEP,11,2024.453890851962,-0.2906591931618024,-0.0428161618401154,-0.7791276309242257,-1.882133375625649,1.5684571167552337,-1.689476729355513,-0.6415970205877183,-0.5457123900637905,-0.7953428392273829,-0.5413621366137581,0.4254184536933775
2009,NCEP,9,2970.2970292832338,0.0808897038617558,0.030619977722650512,-0.39215382615114575,0.0058455925289489325,-0.17513862004078698,0.6268713440859432,-0.5669915121064177,-0.033279224312867506,-0.41756076838142786,-0.8096751717264737,-0.25521333925232065
2009,NCEP,10,2970.2970292832338,0.0808897038617558,0.29922882590689204,2.965233373096647,0.4791759307136847,-0.3950815161359713,0.6705723552597311,1.6805210396152932,0.339884900040413,1.265722958296925,-0.6095917134838041,-0.3130768368150753
2009,NCEP,11,2970.2970292832338,0.0808897038617558,-0.8519987905415094,2.965233373096647,-0.5411676819420446,-0.6680274632220489,0.33659662897002457,1.6805210396152932,0.2984375023917234,1.265722958296925,3.0976080641043415,-0.3130768368150753
2010,NCEP,9,3933.646838880765,0.395993458774148,0.08121959370890287,-0.7693786362297345,0.416109635023344,-0.5353430521265279,0.3535260085156352,-0.23484917766038071,-0.05449621869276894,-0.7755605940201791,-0.7107412241933649,-0.8321636754043227
2010,NCEP,10,3933.646838880765,0.395993458774148,0.18028483288568029,-0.7603450853378078,0.7153893329019487,-0.5372601594324931,0.3986809689262422,7.542780198379432,0.25588140094990175,-0.3947523768109034,-0.31494682855115785,0.5634488518503973
2010,NCEP,11,3933.646838880765,0.395993458774148,2.036837565443592,-0.7603450853378078,1.7533830869372191,1.500293796802114,0.3133069790456447,7.542780198379432,2.3370221618687843,-0.3947523768109034,-0.2973873488825226,0.5634488518503973
2011,NCEP,9,3647.926665981048,0.1954531458213887,0.06297884479467786,-0.7701074405547935,0.11914732635299963,-0.5334870051714343,0.295035538175499,-0.26183632866872836,0.02353400455157236,-0.8290365079727282,-0.5778835115292233,1.096369640934499
2011,NCEP,10,3647.926665981048,0.1954531458213887,0.3607132074198127,-0.3211908844032795,-0.029956846609927035,-0.13397435715830677,-0.14540722917005391,0.2016136427713641,0.3244536388160775,-0.7358089556367513,0.2970917331724039,-0.7891330773952606
2011,NCEP,11,3647.926665981048,0.1954531458213887,0.4995086666391728,-0.3211908844032795,-0.20864621693877106,-0.853129970058914,0.39058697677993165,0.2016136427713641,-0.4386422002424593,-0.7358089556367513,-0.8103094459400254,-0.7891330773952606
2012,NCEP,9,2958.105831211545,-0.0776281120723763,-3.238753062118843,-0.36727461436749875,-1.4260765805189373,-0.08848786166210716,-0.2847210093977899,7.19246934106686,-1.2730528954235372,-0.4325034795220925,2.95887020221916,-0.07909735762026507
2012,NCEP,10,2958.105831211545,-0.0776281120723763,0.19785292429646667,-0.504661583887977,-0.38309129878372783,-0.5283038597190154,0.3011018243649215,-0.3925187017445242,-0.14973399234198215,-0.1056209640092693,1.279442227791025,-0.115485635683015
2012,NCEP,11,2958.105831211545,-0.0776281120723763,0.560588938611858,-0.504661583887977,0.3569909293189074,-0.8862207465375626,0.1522507464141166,-0.3925187017445242,0.6759740386534989,-0.1056209640092693,0.4124528755185136,-0.115485635683015
2013,NCEP,9,2707.197486937163,-0.1611192435848817,1.0281201567957905,0.1969312099833809,0.7588734902545156,11.512730603437431,-0.8679850273121485,0.9857351355176308,1.6379452096034357,0.33683680080520817,-0.6964719285999527,2.6708103818119433
2013,NCEP,10,2707.197486937163,-0.1611192435848817,0.7580811954912481,-0.6804488881227011,1.3522774586462893,-0.17667580418420775,0.6273091029227588,-0.5336313087167431,1.318142293577503,-0.5079844131037985,0.07246080861518558,-0.8585340470000414
2013,NCEP,11,2707.197486937163,-0.1611192435848817,-3.0487548960056072,-0.6804488881227011,0.22488551639768675,0.2429976179885557,2.2811859330978486,-0.5336313087167431,-1.322757576075895,-0.5079844131037985,-0.7541685996271085,-0.8585340470000414
2014,NCEP,9,2892.8454356606403,-0.0935090762133243,1.9996317230831386,3.341263525072791,1.5555831915619505,-0.5398412957521457,0.29608255226539915,1.746542127620788,2.5775405440936745,2.431576580078919,0.35617934560266473,3.057138850486682
2014,NCEP,10,2892.8454356606403,-0.0935090762133243,0.7537744330790931,-0.3227693815751765,0.5305820954327284,0.18139581067772753,-0.3953349856760297,-0.500335100763234,1.6065849172189517,-0.5166882178274067,-0.3798442002033737,-0.5108494742853904
2014,NCEP,11,2892.8454356606403,-0.0935090762133243,1.4845135388071422,-0.3227693815751765,0.7465644212418542,-0.8741053080023435,0.48559980820537596,-0.500335100763234,1.5268317288896156,-0.5166882178274067,-0.42317529548220034,-0.5108494742853904
2015,NCEP,9,3101.367971827829,-0.0324093531892292,0.08697998509292983,-0.6048254550259676,-0.22620344318010427,-0.39760390720405714,-1.3513715535229776,0.7464494355730809,-0.20276060863646728,-0.5982531498498466,3.2690016300252167,0.0756554950687444
2015,NCEP,10,3101.367971827829,-0.0324093531892292,-0.09654806465843545,-0.2108511511396952,-0.7954193622497318,0.19556124931673483,-1.8475309181600124,-0.3569490759502374,-0.3853242835919535,-0.7948222604371188,3.0204962291000994,1.1540804948213494
2015,NCEP,11,3101.367971827829,-0.0324093531892292,0.0703340950794747,-0.2108511511396952,-0.18569518873524588,-0.8702555790098243,-0.19708113314347617,-0.3569490759502374,2.148457840800437,-0.7948222604371188,1.2052569273063616,1.1540804948213494
2016,NCEP,9,3477.431893841902,0.0660093515389699,0.4724191642793558,-0.7129024962207045,0.20286424954638999,-0.5303531026747269,0.3779040204030628,-0.5137702541994932,0.33160977367998073,-0.6732012579295924,0.07029335037463623,-0.08151575638271161
2016,NCEP,10,3477.431893841902,0.0660093515389699,0.15695858218884126,-0.2408055371863943,0.2766369244512484,-0.5370101785843701,0.4591824325845775,-0.4375762119376423,-0.002470010728059919,-0.5507629102124624,-0.3853797682917582,0.4535733183096389
2016,NCEP,11,3477.431893841902,0.0660093515389699,0.0732219174662973,-0.2408055371863943,-0.17621207012472936,-0.034145920652506274,0.928121894520755,-0.4375762119376423,-0.1590235866554493,-0.5507629102124624,-0.6583906380805643,0.4535733183096389
1993,PNU,9,2037.439151033997,-0.0461708621216909,-0.38222060426177606,0.25759851275678175,-0.059631957968255614,0.23231504221243826,-0.5417262934982335,0.7568882835823446,1.1339930799558668,-0.4632908289653917,-0.40136045967311085,-0.9408470953937087
1993,PNU,10,2037.439151033997,-0.0461708621216909,0.2731669652828596,1.273176970145736,0.33514753165092315,0.3222028197767153,0.1920917344877625,-0.5040017024172249,0.968776257550162,0.0932253228767724,1.0559315315570705,0.5078820007956356
1993,PNU,11,2037.439151033997,-0.0461708621216909,-2.84516746888442,1.273176970145736,-0.3119856081224709,-0.21180588553195526,0.19791588949611505,-0.5040017024172249,-0.8345273364606391,0.0932253228767724,-0.6796040896631933,0.5078820007956356
1994,PNU,9,2185.741997507356,0.018137739947107,-0.36985603587642757,-0.7662369128696823,-0.22025641984113883,0.19011829157529286,0.6960912706963581,-0.5035819934779678,0.3119523602212247,-0.48421098242567046,-0.6192193338502282,-0.03904848145444723
1994,PNU,10,2185.741997507356,0.018137739947107,-0.2329291371871577,0.1873599322646251,-0.19056487074719092,0.11957963930419772,1.4583701608005777,-0.5151841819496545,0.5295904884447737,-0.1224663457314996,-0.586668566439113,-0.0318913201485533
1994,PNU,11,2185.741997507356,0.018137739947107,-1.192060104718745,0.1873599322646251,-0.04346850274902735,0.2150743485985257,1.4131552123209645,-0.5151841819496545,-0.7365476252513777,-0.1224663457314996,-0.035001320301356435,-0.0318913201485533
1995,PNU,9,1946.759707253285,-0.1022646938567331,1.3781246997208547,-0.3427326811570896,-0.7725009809745887,-0.5441037319527223,0.5625322656577335,-0.27517013307431215,0.697088941073428,-0.15546705367289157,-0.6759711749155359,0.20293643332424746
1995,PNU,10,1946.759707253285,-0.1022646938567331,-0.6236061113962174,-0.351457450097654,-0.514485518147985,-0.5541531170695323,0.5469125539954839,-0.2192486650489319,-0.36292710038656056,-0.6031344376404629,-0.6476066824013811,-1.34663793103679
1995,PNU,11,1946.759707253285,-0.1022646938567331,0.2046023600664648,-0.351457450097654,-0.33518982115118046,-0.44947658683497665,0.5383410733415931,-0.2192486650489319,0.3924973395335989,-0.6031344376404629,-0.5778916597693641,-1.34663793103679
1996,PNU,9,2260.47032027338,0.0409677436828619,0.36713912359039896,-0.43670965154386543,-0.08539471636476298,0.2066629646906191,0.3038567516156705,-0.4926075546027409,0.4453207466513876,-0.5945416485703134,0.3436430733431689,0.2814614106063273
1996,PNU,10,2260.47032027338,0.0409677436828619,-0.8802268865946935,-0.7739327919361044,5.4756450766474005,7.9720730637597,-1.8277580703819614,-0.2548149533584984,-0.8149877114747768,-0.5644491466516878,1.2063312066577179,0.4924623043142366
1996,PNU,11,2260.47032027338,0.0409677436828619,0.0020812526940399,-0.7739327919361044,0.7965818299074144,0.4919571924680574,-0.4580472177374392,-0.2548149533584984,-0.2573578939499356,-0.5644491466516878,1.5026444343626033,0.4924623043142366
1997,PNU,9,2623.2529203255017,0.1759128118634677,2.247477920626241,-0.2377572766854023,1.1595081225187918,0.9849768654472734,-1.8640879889004254,1.82373309340132,-2.468458691585777,0.16840817380554807,1.2120348514765453,-2.5198721809955855
1997,PNU,10,2623.2529203255017,0.1759128118634677,-0.16058592217511297,-0.763947429107276,0.5588096362999925,1.9266188279099976,-6.696524012933548,-0.4409148741206526,-3.632823508924804,0.8528035190182396,-0.6015623043753252,0.7601389857480411
1997,PNU,11,2623.2529203255017,0.1759128118634677,0.0658235565137465,-0.763947429107276,1.4086917384590627,1.8388851376366935,-5.358913876803668,-0.4409148741206526,-0.1872729257082528,0.8528035190182396,1.1709620959302114,0.7601389857480411
1998,PNU,9,2304.962651203633,-0.0069315508171687,-1.601067570915102,-0.4364888461370911,-0.5306057383553485,-0.17713779303747743,0.7642692049555729,-0.20230373065287285,-0.31162608505948536,-0.8525884145249664,-0.5976462815884657,-0.32713683545424543
1998,PNU,10,2304.962651203633,-0.0069315508171687,-0.42139625566525885,0.5534529416135349,-0.8055204556472312,-0.1279565606332995,0.36392602699203896,-0.5361534570880869,-0.14833083515651796,0.9941392463390284,-0.7173927246969527,-2.6025283497878897
1998,PNU,11,2304.962651203633,-0.0069315508171687,-0.1869524525995096,0.5534529416135349,-0.5411688681405583,-0.38898506223070334,-0.11356363229124505,-0.5361534570880869,-1.2355271055703665,0.9941392463390284,-0.8025640515406319,-2.6025283497878897
1999,PNU,9,2505.6008274599226,0.0603710133986302,-0.40003068577315054,0.26416520875910804,2.288340958384898,10.709874564557863,-2.746140523148458,-0.11525678619969557,0.7234490281705513,0.9880022203086344,3.1009753283802617,1.669803037995752
1999,PNU,10,2505.6008274599226,0.0603710133986302,-0.19195057271269667,0.1780846308766986,-0.5466668055991025,-0.5281908932861564,0.09742757678145643,0.9231740065533972,-0.10602929338057543,-0.2093389706155023,0.03261540246719608,0.5317531079354265
1999,PNU,11,2505.6008274599226,0.0603710133986302,0.598296233990747,0.1780846308766986,-0.4141446783622052,-0.5337733810260119,0.39443492618152104,0.9231740065533972,0.198084842739793,-0.2093389706155023,0.4935762033958805,0.5317531079354265
2000,PNU,9,2551.682570811968,0.0453192686395238,-0.565747048605569,-0.7656357981454329,-0.6407625119124358,-0.5373356429262867,0.5623394864482448,-0.13852758431788256,0.30611846001995735,-0.8736459284677655,-0.790006590836795,0.6996255245551926
