year,model,init_month,yield [kg/ha],yield anomaly [%],tmeanrain_santa fe san justo_10,tmeanrain_santa fe san justo_11,rainsquared_buenos aires villarino_11,tmeansquared_buenos aires hipolito yrigoyen_11,tmeanrain_buenos aires hipolito yrigoyen_11,tmeanrain_buenos aires coronel suarez_11,rainsquared_buenos aires hipolito yrigoyen_9,rainsquared_santa fe san justo_11
1998,BOM,10,2304.962651203633,-0.0069315508171687,0.9569982674994014,1.0348190200874348,-0.8415534192340058,-0.536740190033213,0.4418134748888299,0.40617090031552566,-0.7086106139972915,0.9821048205351295
1998,BOM,11,2304.962651203633,-0.0069315508171687,-0.1538637322305168,0.8432875443423629,-0.8967091120403367,-0.7458156002049674,0.43107477008539696,0.38336338645901863,-0.7086106139972915,1.125011981652657
1999,BOM,9,2505.6008274599226,0.0603710133986302,0.9731953033949554,0.487655648938769,1.2173808284474352,-0.5346556475328599,0.5584359606566965,0.5860781773431305,0.1879981829271434,-0.5196788874725579
1999,BOM,10,2505.6008274599226,0.0603710133986302,2.023950406099089,0.46021334867094443,-0.8137807313208688,0.4733663257898082,0.6592269203710853,1.0296028867230547,0.912484529718981,-0.5554371402175308
1999,BOM,11,2505.6008274599226,0.0603710133986302,0.5978444718673416,0.02647309096182749,-0.9074102208130433,-0.6564984471790797,0.5780933409274671,0.806404998094412,0.912484529718981,-0.33471036931053477
2000,BOM,9,2551.682570811968,0.0453192686395238,-1.6099416993800097,0.3201559508019916,-0.046547113539266445,-0.5466009116897578,0.4717640912068326,0.4984491123435663,-0.12508601542511766,-0.477598955899254
2000,BOM,10,2551.682570811968,0.0453192686395238,-1.0938991234595554,1.0393122570465505,-0.3432597971037001,-0.3258099066776553,0.910495424430786,1.1211481474789953,-0.7008937949926126,-0.12809167033385563
2000,BOM,11,2551.682570811968,0.0453192686395238,-0.014332180214023,0.9204263783320772,-0.34921240344963916,-0.4624771321484979,1.0569513500133492,1.3635437148081668,-0.7008937949926126,-0.6607294502738437
2001,BOM,9,2275.107945586972,-0.0832118001855024,-0.4045272549662872,0.7804290954883611,-0.5002467740515149,0.14671785209103658,1.2363977196717801,1.676110411449862,-0.37249975186071277,0.38236984500555465
2001,BOM,10,2275.107945586972,-0.0832118001855024,0.07432557696862865,0.5718388774467635,0.28346914773010523,-0.5099795489141583,0.6039577192340204,0.5158517064623617,-0.0025587711996982,1.2614917047075904
2001,BOM,11,2275.107945586972,-0.0832118001855024,-0.4687768435560671,0.1386697803929994,-0.562963001262292,-0.6998866970438874,0.49595532975202583,0.4077080530148126,-0.0025587711996982,-0.3865477850858443
2002,BOM,9,2098.312168451822,-0.1599897413045245,0.2276196758012892,0.43323769664886463,-0.9137684886170587,-0.4726512115434575,0.3734413192903454,0.36170054197914175,-0.43281344016486906,-0.6200716138147496
2002,BOM,10,2098.312168451822,-0.1599897413045245,-0.03240805838630871,-0.7033562899905103,-0.06261893507220159,0.43582105861759773,0.10204450397307631,-0.12608181949630906,-0.8163222185276803,-0.43933977908260224
