year,model,init_month,yield [kg/ha],yield anomaly [%],tmeanrain_santa fe san justo_10,rainsquared_santa fe san justo_11,rainsquared_santa fe las colonias_11,tmeanrain_santa fe san justo_11,tmeanrain_buenos aires hipolito yrigoyen_11,tmeanrain_buenos aires coronel suarez_11,rainsquared_buenos aires hipolito yrigoyen_9,tmeanrain_entre rios nogoya_10,tmeansquared_buenos aires coronel suarez_11
1999,CMCC,10,2505.6008274599226,0.0603710133986302,0.0,-0.4569030001056325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,CMCC,11,2505.6008274599226,0.0603710133986302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,CMCC,9,2551.682570811968,0.0453192686395238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,CMCC,10,2551.682570811968,0.0453192686395238,0.0,-0.46922131660471783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,CMCC,11,2551.682570811968,0.0453192686395238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,CMCC,9,2275.107945586972,-0.0832118001855024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,CMCC,10,2275.107945586972,-0.0832118001855024,0.0,-0.6351691469030103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,CMCC,11,2275.107945586972,-0.0832118001855024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,CMCC,9,2098.312168451822,-0.1599897413045245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,CMCC,10,2098.312168451822,-0.1599897413045245,0.0,-0.37916267246070917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,CMCC,11,2098.312168451822,-0.1599897413045245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,CMCC,9,2687.6983520115846,0.0867211661741361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,CMCC,10,2687.6983520115846,0.0867211661741361,0.0,-0.5483772528294198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,CMCC,11,2687.6983520115846,0.0867211661741361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,CMCC,9,2768.3673897008125,0.0933536252225563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,CMCC,10,2768.3673897008125,0.0933536252225563,0.0,-0.5447138038708693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,CMCC,11,2768.3673897008125,0.0933536252225563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,CMCC,9,2652.504506303661,0.0295492665437282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,CMCC,10,2652.504506303661,0.0295492665437282,0.0,-0.6564320815438004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,CMCC,11,2652.504506303661,0.0295492665437282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,CMCC,9,2802.152801978974,0.0575983895925021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,CMCC,10,2802.152801978974,0.0575983895925021,0.0,3.161108074663768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,CMCC,11,2802.152801978974,0.0575983895925021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,CMCC,9,2964.9821230781013,0.0901024788182954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,CMCC,10,2964.9821230781013,0.0901024788182954,0.0,-0.08456847325965956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,CMCC,11,2964.9821230781013,0.0901024788182954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,CMCC,9,2024.453890851962,-0.2906591931618024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,CMCC,10,2024.453890851962,-0.2906591931618024,0.0,-0.3721634183426346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,CMCC,11,2024.453890851962,-0.2906591931618024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,CMCC,9,2970.2970292832338,0.0808897038617558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,CMCC,10,2970.2970292832338,0.0808897038617558,0.0,3.1494562595326827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,CMCC,11,2970.2970292832338,0.0808897038617558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,CMCC,9,3933.646838880765,0.395993458774148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,CMCC,10,3933.646838880765,0.395993458774148,0.0,1.2421402917040725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,CMCC,11,3933.646838880765,0.395993458774148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,CMCC,9,3647.926665981048,0.1954531458213887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,CMCC,10,3647.926665981048,0.1954531458213887,0.0,1.0127416022213152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
