model,init_year,init_month,forecasted_year,forecasted_month,lat,lon,prec,t2m
PNU,2004,5,2004,5,-37.5,-60.0,1.22,11.67
PNU,2004,5,2004,6,-37.5,-60.0,1.32,8.69
PNU,2004,5,2004,7,-37.5,-60.0,1.54,7.39
PNU,2004,5,2004,8,-37.5,-60.0,1.58,8.03
PNU,2004,5,2004,9,-37.5,-60.0,1.56,10.53
PNU,2004,5,2004,10,-37.5,-60.0,1.39,14.01
PNU,2004,6,2004,6,-37.5,-60.0,1.25,8.64
PNU,2004,6,2004,7,-37.5,-60.0,1.59,7.49
PNU,2004,6,2004,8,-37.5,-60.0,1.37,7.98
PNU,2004,6,2004,9,-37.5,-60.0,1.36,10.33
PNU,2004,6,2004,10,-37.5,-60.0,1.34,14.25
PNU,2004,6,2004,11,-37.5,-60.0,1.53,18.2
PNU,2004,7,2004,7,-37.5,-60.0,1.58,7.72
PNU,2004,7,2004,8,-37.5,-60.0,1.8,8.39
PNU,2004,7,2004,9,-37.5,-60.0,1.79,10.26
PNU,2004,7,2004,10,-37.5,-60.0,1.46,14.05
PNU,2004,7,2004,11,-37.5,-60.0,1.7,18.13
PNU,2004,8,2004,8,-37.5,-60.0,1.58,8.61
PNU,2004,8,2004,9,-37.5,-60.0,2.06,10.84
PNU,2004,8,2004,10,-37.5,-60.0,1.51,14.16
PNU,2004,8,2004,11,-37.5,-60.0,1.96,18.08
PNU,2004,9,2004,9,-37.5,-60.0,1.63,11.11
PNU,2004,9,2004,10,-37.5,-60.0,1.62,14.55
PNU,2004,9,2004,11,-37.5,-60.0,1.91,18.12
PNU,2004,10,2004,10,-37.5,-60.0,1.96,14.22
PNU,2004,10,2004,11,-37.5,-60.0,2.26,17.97
PNU,2004,11,2004,11,-37.5,-60.0,1.86,18.76
PNU,2005,4,2005,4,-37.5,-60.0,1.08,16.48
PNU,2005,4,2005,5,-37.5,-60.0,1.23,12.15
PNU,2005,4,2005,6,-37.5,-60.0,1.21,8.76
PNU,2005,4,2005,7,-37.5,-60.0,1.06,7.59
PNU,2005,4,2005,8,-37.5,-60.0,1.32,8.19
PNU,2005,4,2005,9,-37.5,-60.0,1.18,10.49
PNU,2005,5,2005,5,-37.5,-60.0,1.04,11.55
PNU,2005,5,2005,6,-37.5,-60.0,1.14,8.81
PNU,2005,5,2005,7,-37.5,-60.0,1.27,7.49
PNU,2005,5,2005,8,-37.5,-60.0,1.32,8.24
PNU,2005,5,2005,9,-37.5,-60.0,1.25,10.37
PNU,2005,5,2005,10,-37.5,-60.0,1.27,14.67
PNU,2005,6,2005,6,-37.5,-60.0,1.2,8.3
PNU,2005,6,2005,7,-37.5,-60.0,1.4,7.36
PNU,2005,6,2005,8,-37.5,-60.0,1.21,8.12
PNU,2005,6,2005,9,-37.5,-60.0,1.36,10.85
PNU,2005,6,2005,10,-37.5,-60.0,1.45,14.41
PNU,2005,6,2005,11,-37.5,-60.0,1.57,18.09
PNU,2005,7,2005,7,-37.5,-60.0,1.52,6.96
PNU,2005,7,2005,8,-37.5,-60.0,1.59,8.24
PNU,2005,7,2005,9,-37.5,-60.0,1.51,10.4
PNU,2005,7,2005,10,-37.5,-60.0,1.55,13.7
PNU,2005,7,2005,11,-37.5,-60.0,1.69,17.91
PNU,2005,8,2005,8,-37.5,-60.0,1.57,7.97
PNU,2005,8,2005,9,-37.5,-60.0,1.56,10.44
PNU,2005,8,2005,10,-37.5,-60.0,1.58,13.97
PNU,2005,8,2005,11,-37.5,-60.0,1.87,17.93
PNU,2005,9,2005,9,-37.5,-60.0,1.8,10.7
PNU,2005,9,2005,10,-37.5,-60.0,1.65,14.34
PNU,2005,9,2005,11,-37.5,-60.0,1.97,18.36
PNU,2005,10,2005,10,-37.5,-60.0,2.01,14.58
PNU,2005,10,2005,11,-37.5,-60.0,2.12,18.33
PNU,2005,11,2005,11,-37.5,-60.0,2.03,18.85
PNU,2006,4,2006,4,-37.5,-60.0,1.13,16.87
PNU,2006,4,2006,5,-37.5,-60.0,1.01,12.39
PNU,2006,4,2006,6,-37.5,-60.0,1.08,8.8
PNU,2006,4,2006,7,-37.5,-60.0,1.12,7.73
PNU,2006,4,2006,8,-37.5,-60.0,1.35,8.8
PNU,2006,4,2006,9,-37.5,-60.0,1.26,10.35
PNU,2006,5,2006,5,-37.5,-60.0,0.93,11.96
PNU,2006,5,2006,6,-37.5,-60.0,1.03,9.03
PNU,2006,5,2006,7,-37.5,-60.0,1.17,7.81
PNU,2006,5,2006,8,-37.5,-60.0,1.4,8.29
PNU,2006,5,2006,9,-37.5,-60.0,1.44,10.6
PNU,2006,5,2006,10,-37.5,-60.0,1.38,14.21
PNU,2006,6,2006,6,-37.5,-60.0,1.47,8.79
PNU,2006,6,2006,7,-37.5,-60.0,1.41,7.97
PNU,2006,6,2006,8,-37.5,-60.0,1.28,8.33
PNU,2006,6,2006,9,-37.5,-60.0,1.3,10.24
PNU,2006,6,2006,10,-37.5,-60.0,1.19,14.29
PNU,2006,6,2006,11,-37.5,-60.0,1.8,17.93
PNU,2006,7,2006,7,-37.5,-60.0,1.62,7.9
PNU,2006,7,2006,8,-37.5,-60.0,1.72,8.4
PNU,2006,7,2006,9,-37.5,-60.0,1.42,10.6
PNU,2006,7,2006,10,-37.5,-60.0,1.52,14.34
PNU,2006,7,2006,11,-37.5,-60.0,1.72,18.27
PNU,2006,8,2006,8,-37.5,-60.0,1.7,8.77
PNU,2006,8,2006,9,-37.5,-60.0,1.46,11.55
PNU,2006,8,2006,10,-37.5,-60.0,1.43,14.66
PNU,2006,8,2006,11,-37.5,-60.0,1.62,18.26
PNU,2006,9,2006,9,-37.5,-60.0,1.66,11.06
PNU,2006,9,2006,10,-37.5,-60.0,1.75,14.74
PNU,2006,9,2006,11,-37.5,-60.0,1.95,17.95
PNU,2006,10,2006,10,-37.5,-60.0,1.68,14.96
PNU,2006,10,2006,11,-37.5,-60.0,2.11,18.59
PNU,2006,11,2006,11,-37.5,-60.0,2.07,18.36
PNU,2007,4,2007,4,-37.5,-60.0,1.44,16.49
PNU,2007,4,2007,5,-37.5,-60.0,1.48,11.54
PNU,2007,4,2007,6,-37.5,-60.0,1.28,8.46
PNU,2007,4,2007,7,-37.5,-60.0,1.23,7.5
PNU,2007,4,2007,8,-37.5,-60.0,1.28,7.92
PNU,2007,4,2007,9,-37.5,-60.0,1.18,10.67
PNU,2007,5,2007,5,-37.5,-60.0,1.12,11.6
PNU,2007,5,2007,6,-37.5,-60.0,1.31,8.66
PNU,2007,5,2007,7,-37.5,-60.0,1.26,7.69
PNU,2007,5,2007,8,-37.5,-60.0,1.34,8.11
PNU,2007,5,2007,9,-37.5,-60.0,1.17,10.41
PNU,2007,5,2007,10,-37.5,-60.0,1.3,14.1
PNU,2007,6,2007,6,-37.5,-60.0,1.47,8.5
PNU,2007,6,2007,7,-37.5,-60.0,1.31,7.11
PNU,2007,6,2007,8,-37.5,-60.0,1.34,8.35
PNU,2007,6,2007,9,-37.5,-60.0,1.38,10.3
PNU,2007,6,2007,10,-37.5,-60.0,1.32,14.31
PNU,2007,6,2007,11,-37.5,-60.0,1.57,18.49
PNU,2007,7,2007,7,-37.5,-60.0,1.59,7.7
PNU,2007,7,2007,8,-37.5,-60.0,1.42,8.63
PNU,2007,7,2007,9,-37.5,-60.0,1.38,10.79
PNU,2007,7,2007,10,-37.5,-60.0,1.44,13.8
PNU,2007,7,2007,11,-37.5,-60.0,1.93,18.27
PNU,2007,8,2007,8,-37.5,-60.0,1.28,8.48
PNU,2007,8,2007,9,-37.5,-60.0,1.38,10.63
PNU,2007,8,2007,10,-37.5,-60.0,1.52,15.08
PNU,2007,8,2007,11,-37.5,-60.0,1.89,17.99
PNU,2007,9,2007,9,-37.5,-60.0,1.91,11.26
PNU,2007,9,2007,10,-37.5,-60.0,1.53,14.68
PNU,2007,9,2007,11,-37.5,-60.0,2.03,18.43
PNU,2007,10,2007,10,-37.5,-60.0,1.3,15.05
PNU,2007,10,2007,11,-37.5,-60.0,2.02,18.77
PNU,2007,11,2007,11,-37.5,-60.0,1.78,19.49
PNU,2008,4,2008,4,-37.5,-60.0,0.95,17.1
PNU,2008,4,2008,5,-37.5,-60.0,0.79,12.52
PNU,2008,4,2008,6,-37.5,-60.0,1.02,9.18
PNU,2008,4,2008,7,-37.5,-60.0,1.12,8.0
PNU,2008,4,2008,8,-37.5,-60.0,1.16,8.7
PNU,2008,4,2008,9,-37.5,-60.0,1.37,10.66
PNU,2008,5,2008,5,-37.5,-60.0,1.12,12.53
PNU,2008,5,2008,6,-37.5,-60.0,1.06,9.03
PNU,2008,5,2008,7,-37.5,-60.0,1.21,8.06
PNU,2008,5,2008,8,-37.5,-60.0,1.23,8.51
PNU,2008,5,2008,9,-37.5,-60.0,1.35,10.59
PNU,2008,5,2008,10,-37.5,-60.0,1.39,14.24
PNU,2008,6,2008,6,-37.5,-60.0,1.23,9.03
PNU,2008,6,2008,7,-37.5,-60.0,1.14,7.97
PNU,2008,6,2008,8,-37.5,-60.0,1.15,9.04
PNU,2008,6,2008,9,-37.5,-60.0,1.47,10.64
PNU,2008,6,2008,10,-37.5,-60.0,1.36,14.54
PNU,2008,6,2008,11,-37.5,-60.0,1.73,18.51
PNU,2008,7,2008,7,-37.5,-60.0,1.32,7.47
PNU,2008,7,2008,8,-37.5,-60.0,1.3,8.55
PNU,2008,7,2008,9,-37.5,-60.0,1.44,11.43
PNU,2008,7,2008,10,-37.5,-60.0,1.37,14.34
PNU,2008,7,2008,11,-37.5,-60.0,1.54,18.77
PNU,2008,8,2008,8,-37.5,-60.0,1.3,8.79
PNU,2008,8,2008,9,-37.5,-60.0,1.44,10.83
PNU,2008,8,2008,10,-37.5,-60.0,1.36,14.78
PNU,2008,8,2008,11,-37.5,-60.0,1.68,18.4
PNU,2008,9,2008,9,-37.5,-60.0,1.32,11.72
PNU,2008,9,2008,10,-37.5,-60.0,1.27,15.32
PNU,2008,9,2008,11,-37.5,-60.0,1.75,18.88
PNU,2008,10,2008,10,-37.5,-60.0,1.41,14.87
PNU,2008,10,2008,11,-37.5,-60.0,1.98,18.81
PNU,2008,11,2008,11,-37.5,-60.0,2.26,19.2
PNU,2009,4,2009,4,-37.5,-60.0,1.15,17.14
PNU,2009,4,2009,5,-37.5,-60.0,0.84,12.29
PNU,2009,4,2009,6,-37.5,-60.0,1.22,9.2
PNU,2009,4,2009,7,-37.5,-60.0,1.32,7.88
PNU,2009,4,2009,8,-37.5,-60.0,1.29,8.94
PNU,2009,4,2009,9,-37.5,-60.0,1.57,10.7
PNU,2009,5,2009,5,-37.5,-60.0,1.21,11.9
PNU,2009,5,2009,6,-37.5,-60.0,1.23,8.79
PNU,2009,5,2009,7,-37.5,-60.0,1.29,8.32
PNU,2009,5,2009,8,-37.5,-60.0,1.65,8.2
PNU,2009,5,2009,9,-37.5,-60.0,1.56,11.08
PNU,2009,5,2009,10,-37.5,-60.0,1.69,13.63
PNU,2009,6,2009,6,-37.5,-60.0,1.17,9.07
PNU,2009,6,2009,7,-37.5,-60.0,1.41,7.94
PNU,2009,6,2009,8,-37.5,-60.0,1.43,8.71
PNU,2009,6,2009,9,-37.5,-60.0,1.53,11.04
PNU,2009,6,2009,10,-37.5,-60.0,1.58,14.21
PNU,2009,6,2009,11,-37.5,-60.0,1.87,18.15
PNU,2009,7,2009,7,-37.5,-60.0,1.48,7.89
PNU,2009,7,2009,8,-37.5,-60.0,1.72,8.87
PNU,2009,7,2009,9,-37.5,-60.0,1.85,10.87
PNU,2009,7,2009,10,-37.5,-60.0,1.76,14.08
PNU,2009,7,2009,11,-37.5,-60.0,2.13,17.79
PNU,2009,8,2009,8,-37.5,-60.0,1.75,9.58
PNU,2009,8,2009,9,-37.5,-60.0,1.99,11.03
PNU,2009,8,2009,10,-37.5,-60.0,1.71,14.35
PNU,2009,8,2009,11,-37.5,-60.0,2.13,18.12
PNU,2009,9,2009,9,-37.5,-60.0,1.73,10.94
PNU,2009,9,2009,10,-37.5,-60.0,1.83,14.3
PNU,2009,9,2009,11,-37.5,-60.0,2.17,18.21
PNU,2009,10,2009,10,-37.5,-60.0,1.98,14.47
PNU,2009,10,2009,11,-37.5,-60.0,2.53,18.13
PNU,2009,11,2009,11,-37.5,-60.0,2.39,18.15
PNU,2010,4,2010,4,-37.5,-60.0,1.16,16.67
PNU,2010,4,2010,5,-37.5,-60.0,0.92,12.76
PNU,2010,4,2010,6,-37.5,-60.0,1.13,8.89
PNU,2010,4,2010,7,-37.5,-60.0,0.93,7.34
PNU,2010,4,2010,8,-37.5,-60.0,1.29,8.2
PNU,2010,4,2010,9,-37.5,-60.0,1.12,10.49
PNU,2010,5,2010,5,-37.5,-60.0,0.82,11.89
PNU,2010,5,2010,6,-37.5,-60.0,1.0,8.83
PNU,2010,5,2010,7,-37.5,-60.0,1.13,7.16
PNU,2010,5,2010,8,-37.5,-60.0,0.95,8.08
PNU,2010,5,2010,9,-37.5,-60.0,1.22,10.91
PNU,2010,5,2010,10,-37.5,-60.0,1.35,14.21
PNU,2010,6,2010,6,-37.5,-60.0,1.22,8.0
PNU,2010,6,2010,7,-37.5,-60.0,1.3,6.8
PNU,2010,6,2010,8,-37.5,-60.0,1.31,7.83
PNU,2010,6,2010,9,-37.5,-60.0,1.24,10.84
PNU,2010,6,2010,10,-37.5,-60.0,1.34,14.36
PNU,2010,6,2010,11,-37.5,-60.0,1.46,18.03
PNU,2010,7,2010,7,-37.5,-60.0,1.13,7.17
PNU,2010,7,2010,8,-37.5,-60.0,1.07,8.28
PNU,2010,7,2010,9,-37.5,-60.0,1.08,10.77
PNU,2010,7,2010,10,-37.5,-60.0,1.39,14.29
PNU,2010,7,2010,11,-37.5,-60.0,1.27,18.49
PNU,2010,8,2010,8,-37.5,-60.0,1.03,8.7
PNU,2010,8,2010,9,-37.5,-60.0,1.15,11.06
PNU,2010,8,2010,10,-37.5,-60.0,1.64,14.23
PNU,2010,8,2010,11,-37.5,-60.0,1.53,18.07
PNU,2010,9,2010,9,-37.5,-60.0,1.05,11.3
PNU,2010,9,2010,10,-37.5,-60.0,1.22,14.94
PNU,2010,9,2010,11,-37.5,-60.0,1.34,19.02
PNU,2010,10,2010,10,-37.5,-60.0,1.25,14.92
PNU,2010,10,2010,11,-37.5,-60.0,2.37,18.39
PNU,2010,11,2010,11,-37.5,-60.0,1.43,19.21
PNU,2011,4,2011,4,-37.5,-60.0,0.9,17.05
PNU,2011,4,2011,5,-37.5,-60.0,1.18,12.71
PNU,2011,4,2011,6,-37.5,-60.0,1.08,9.34
PNU,2011,4,2011,7,-37.5,-60.0,1.1,7.89
PNU,2011,4,2011,8,-37.5,-60.0,1.08,8.49
PNU,2011,4,2011,9,-37.5,-60.0,1.27,10.88
PNU,2011,5,2011,5,-37.5,-60.0,1.07,12.51
PNU,2011,5,2011,6,-37.5,-60.0,1.13,8.87
PNU,2011,5,2011,7,-37.5,-60.0,0.94,7.48
PNU,2011,5,2011,8,-37.5,-60.0,1.31,8.66
PNU,2011,5,2011,9,-37.5,-60.0,1.42,10.79
PNU,2011,5,2011,10,-37.5,-60.0,1.31,14.26
PNU,2011,6,2011,6,-37.5,-60.0,1.12,8.64
PNU,2011,6,2011,7,-37.5,-60.0,1.22,7.64
PNU,2011,6,2011,8,-37.5,-60.0,1.13,8.4
PNU,2011,6,2011,9,-37.5,-60.0,1.29,10.92
PNU,2011,6,2011,10,-37.5,-60.0,1.05,14.78
PNU,2011,6,2011,11,-37.5,-60.0,1.4,18.55
PNU,2011,7,2011,7,-37.5,-60.0,1.4,7.54
PNU,2011,7,2011,8,-37.5,-60.0,1.23,8.6
PNU,2011,7,2011,9,-37.5,-60.0,1.27,11.19
PNU,2011,7,2011,10,-37.5,-60.0,1.25,14.68
PNU,2011,7,2011,11,-37.5,-60.0,1.96,18.46
PNU,2011,8,2011,8,-37.5,-60.0,1.35,8.46
PNU,2011,8,2011,9,-37.5,-60.0,1.33,11.09
PNU,2011,8,2011,10,-37.5,-60.0,1.16,14.91
PNU,2011,8,2011,11,-37.5,-60.0,1.59,18.8
PNU,2011,9,2011,9,-37.5,-60.0,1.3,11.31
PNU,2011,9,2011,10,-37.5,-60.0,1.54,15.4
PNU,2011,9,2011,11,-37.5,-60.0,2.07,18.43
PNU,2011,10,2011,10,-37.5,-60.0,1.46,15.67
PNU,2011,10,2011,11,-37.5,-60.0,2.21,18.84
PNU,2011,11,2011,11,-37.5,-60.0,1.89,19.02
PNU,2012,4,2012,4,-37.5,-60.0,1.17,16.5
PNU,2012,4,2012,5,-37.5,-60.0,0.97,12.08
PNU,2012,4,2012,6,-37.5,-60.0,1.14,8.89
PNU,2012,4,2012,7,-37.5,-60.0,1.19,7.52
PNU,2012,4,2012,8,-37.5,-60.0,1.26,8.38
PNU,2012,4,2012,9,-37.5,-60.0,1.4,10.74
PNU,2012,5,2012,5,-37.5,-60.0,1.3,11.39
PNU,2012,5,2012,6,-37.5,-60.0,1.51,8.32
PNU,2012,5,2012,7,-37.5,-60.0,1.38,7.64
PNU,2012,5,2012,8,-37.5,-60.0,1.36,8.39
PNU,2012,5,2012,9,-37.5,-60.0,1.49,10.7
PNU,2012,5,2012,10,-37.5,-60.0,1.59,13.86
PNU,2012,6,2012,6,-37.5,-60.0,1.34,8.54
PNU,2012,6,2012,7,-37.5,-60.0,1.3,7.81
PNU,2012,6,2012,8,-37.5,-60.0,1.45,8.21
PNU,2012,6,2012,9,-37.5,-60.0,1.36,10.76
PNU,2012,6,2012,10,-37.5,-60.0,1.49,13.93
PNU,2012,6,2012,11,-37.5,-60.0,1.77,18.3
PNU,2012,7,2012,7,-37.5,-60.0,1.35,7.65
PNU,2012,7,2012,8,-37.5,-60.0,1.6,8.64
PNU,2012,7,2012,9,-37.5,-60.0,1.57,10.65
PNU,2012,7,2012,10,-37.5,-60.0,1.53,14.05
PNU,2012,7,2012,11,-37.5,-60.0,2.05,17.9
PNU,2012,8,2012,8,-37.5,-60.0,1.53,8.47
PNU,2012,8,2012,9,-37.5,-60.0,1.48,10.47
PNU,2012,8,2012,10,-37.5,-60.0,1.75,13.86
PNU,2012,8,2012,11,-37.5,-60.0,1.78,18.14
PNU,2012,9,2012,9,-37.5,-60.0,1.72,10.84
PNU,2012,9,2012,10,-37.5,-60.0,1.94,14.57
PNU,2012,9,2012,11,-37.5,-60.0,2.46,18.32
PNU,2012,10,2012,10,-37.5,-60.0,2.02,14.12
PNU,2012,10,2012,11,-37.5,-60.0,2.47,18.09
PNU,2012,11,2012,11,-37.5,-60.0,2.27,18.69
PNU,2013,4,2013,4,-37.5,-60.0,1.08,17.21
PNU,2013,4,2013,5,-37.5,-60.0,1.09,12.29
PNU,2013,4,2013,6,-37.5,-60.0,1.32,8.86
PNU,2013,4,2013,7,-37.5,-60.0,1.05,7.67
PNU,2013,4,2013,8,-37.5,-60.0,1.12,8.66
PNU,2013,4,2013,9,-37.5,-60.0,1.02,11.02
PNU,2013,5,2013,5,-37.5,-60.0,1.19,12.01
PNU,2013,5,2013,6,-37.5,-60.0,1.34,8.63
PNU,2013,5,2013,7,-37.5,-60.0,1.2,7.41
PNU,2013,5,2013,8,-37.5,-60.0,1.27,8.53
PNU,2013,5,2013,9,-37.5,-60.0,1.73,10.84
PNU,2013,5,2013,10,-37.5,-60.0,1.4,14.03
PNU,2013,6,2013,6,-37.5,-60.0,1.35,8.95
PNU,2013,6,2013,7,-37.5,-60.0,1.2,7.47
PNU,2013,6,2013,8,-37.5,-60.0,1.22,8.46
PNU,2013,6,2013,9,-37.5,-60.0,1.34,10.68
PNU,2013,6,2013,10,-37.5,-60.0,1.37,14.19
PNU,2013,6,2013,11,-37.5,-60.0,1.55,18.26
PNU,2013,7,2013,7,-37.5,-60.0,1.17,7.52
PNU,2013,7,2013,8,-37.5,-60.0,1.1,8.95
PNU,2013,7,2013,9,-37.5,-60.0,1.59,10.95
PNU,2013,7,2013,10,-37.5,-60.0,1.58,14.41
PNU,2013,7,2013,11,-37.5,-60.0,1.72,18.17
PNU,2013,8,2013,8,-37.5,-60.0,1.25,8.76
PNU,2013,8,2013,9,-37.5,-60.0,1.37,11.44
PNU,2013,8,2013,10,-37.5,-60.0,1.69,14.1
PNU,2013,8,2013,11,-37.5,-60.0,2.15,18.6
PNU,2013,9,2013,9,-37.5,-60.0,1.82,10.67
PNU,2013,9,2013,10,-37.5,-60.0,1.4,14.86
PNU,2013,9,2013,11,-37.5,-60.0,1.92,18.59
PNU,2013,10,2013,10,-37.5,-60.0,1.59,15.15
PNU,2013,10,2013,11,-37.5,-60.0,2.46,18.53
PNU,2013,11,2013,11,-37.5,-60.0,1.99,19.78
PNU,2014,4,2014,4,-37.5,-60.0,1.36,17.15
PNU,2014,4,2014,5,-37.5,-60.0,1.31,11.94
PNU,2014,4,2014,6,-37.5,-60.0,1.23,8.92
PNU,2014,4,2014,7,-37.5,-60.0,1.28,7.78
PNU,2014,4,2014,8,-37.5,-60.0,1.43,8.28
PNU,2014,4,2014,9,-37.5,-60.0,1.41,10.86
PNU,2014,5,2014,5,-37.5,-60.0,1.22,12.12
PNU,2014,5,2014,6,-37.5,-60.0,1.11,8.47
PNU,2014,5,2014,7,-37.5,-60.0,1.29,7.49
PNU,2014,5,2014,8,-37.5,-60.0,1.5,8.51
PNU,2014,5,2014,9,-37.5,-60.0,1.38,10.83
PNU,2014,5,2014,10,-37.5,-60.0,1.31,14.7
PNU,2014,6,2014,6,-37.5,-60.0,1.06,8.58
PNU,2014,6,2014,7,-37.5,-60.0,1.17,7.45
PNU,2014,6,2014,8,-37.5,-60.0,1.59,8.07
PNU,2014,6,2014,9,-37.5,-60.0,1.6,10.4
PNU,2014,6,2014,10,-37.5,-60.0,1.73,14.06
PNU,2014,6,2014,11,-37.5,-60.0,1.89,18.28
PNU,2014,7,2014,7,-37.5,-60.0,1.36,7.76
PNU,2014,7,2014,8,-37.5,-60.0,1.34,9.06
PNU,2014,7,2014,9,-37.5,-60.0,1.98,10.68
PNU,2014,7,2014,10,-37.5,-60.0,1.69,14.08
PNU,2014,7,2014,11,-37.5,-60.0,1.8,18.33
PNU,2014,8,2014,8,-37.5,-60.0,1.87,8.83
PNU,2014,8,2014,9,-37.5,-60.0,1.89,10.7
PNU,2014,8,2014,10,-37.5,-60.0,1.64,14.69
PNU,2014,8,2014,11,-37.5,-60.0,1.77,18.77
PNU,2014,9,2014,9,-37.5,-60.0,1.76,10.89
PNU,2014,9,2014,10,-37.5,-60.0,1.75,14.48
PNU,2014,9,2014,11,-37.5,-60.0,1.96,18.84
PNU,2014,10,2014,10,-37.5,-60.0,1.95,15.05
PNU,2014,10,2014,11,-37.5,-60.0,2.74,18.47
PNU,2014,11,2014,11,-37.5,-60.0,2.79,18.85
PNU,2015,4,2015,4,-37.5,-60.0,1.29,16.64
PNU,2015,4,2015,5,-37.5,-60.0,1.35,11.84
PNU,2015,4,2015,6,-37.5,-60.0,1.18,9.14
PNU,2015,4,2015,7,-37.5,-60.0,1.31,7.93
PNU,2015,4,2015,8,-37.5,-60.0,1.34,8.74
PNU,2015,4,2015,9,-37.5,-60.0,1.36,10.51
PNU,2015,5,2015,5,-37.5,-60.0,1.28,11.63
PNU,2015,5,2015,6,-37.5,-60.0,1.39,8.6
PNU,2015,5,2015,7,-37.5,-60.0,1.34,7.25
PNU,2015,5,2015,8,-37.5,-60.0,1.33,8.44
PNU,2015,5,2015,9,-37.5,-60.0,1.72,10.78
PNU,2015,5,2015,10,-37.5,-60.0,1.35,14.14
PNU,2015,6,2015,6,-37.5,-60.0,1.22,8.38
PNU,2015,6,2015,7,-37.5,-60.0,1.43,7.95
PNU,2015,6,2015,8,-37.5,-60.0,1.6,8.4
PNU,2015,6,2015,9,-37.5,-60.0,1.82,10.56
PNU,2015,6,2015,10,-37.5,-60.0,1.77,13.62
PNU,2015,6,2015,11,-37.5,-60.0,1.96,17.84
PNU,2015,7,2015,7,-37.5,-60.0,1.66,7.96
PNU,2015,7,2015,8,-37.5,-60.0,1.81,8.52
PNU,2015,7,2015,9,-37.5,-60.0,2.03,10.29
PNU,2015,7,2015,10,-37.5,-60.0,2.09,13.84
PNU,2015,7,2015,11,-37.5,-60.0,2.29,17.98
PNU,2015,8,2015,8,-37.5,-60.0,1.83,9.07
PNU,2015,8,2015,9,-37.5,-60.0,2.17,10.27
PNU,2015,8,2015,10,-37.5,-60.0,1.77,14.18
PNU,2015,8,2015,11,-37.5,-60.0,2.21,17.96
PNU,2015,9,2015,9,-37.5,-60.0,2.45,10.32
PNU,2015,9,2015,10,-37.5,-60.0,2.3,13.04
PNU,2015,9,2015,11,-37.5,-60.0,2.78,17.6
PNU,2015,10,2015,10,-37.5,-60.0,2.58,13.73
PNU,2015,10,2015,11,-37.5,-60.0,2.78,17.68
PNU,2015,11,2015,11,-37.5,-60.0,2.64,17.82
PNU,2016,4,2016,4,-37.5,-60.0,1.4,16.22
PNU,2016,4,2016,5,-37.5,-60.0,1.16,11.27
PNU,2016,4,2016,6,-37.5,-60.0,1.23,8.51
PNU,2016,4,2016,7,-37.5,-60.0,1.32,7.25
PNU,2016,4,2016,8,-37.5,-60.0,1.09,8.1
PNU,2016,4,2016,9,-37.5,-60.0,1.48,10.17
PNU,2016,5,2016,5,-37.5,-60.0,1.46,11.12
PNU,2016,5,2016,6,-37.5,-60.0,1.34,8.19
PNU,2016,5,2016,7,-37.5,-60.0,1.39,7.22
PNU,2016,5,2016,8,-37.5,-60.0,1.26,7.84
PNU,2016,5,2016,9,-37.5,-60.0,1.41,10.3
PNU,2016,5,2016,10,-37.5,-60.0,1.62,14.19
PNU,2016,6,2016,6,-37.5,-60.0,1.2,8.0
PNU,2016,6,2016,7,-37.5,-60.0,1.3,7.41
PNU,2016,6,2016,8,-37.5,-60.0,1.56,7.76
PNU,2016,6,2016,9,-37.5,-60.0,1.51,10.21
PNU,2016,6,2016,10,-37.5,-60.0,1.4,14.23
PNU,2016,6,2016,11,-37.5,-60.0,1.67,18.29
PNU,2016,7,2016,7,-37.5,-60.0,1.52,7.23
PNU,2016,7,2016,8,-37.5,-60.0,1.49,7.78
PNU,2016,7,2016,9,-37.5,-60.0,1.62,10.24
PNU,2016,7,2016,10,-37.5,-60.0,1.44,14.32
PNU,2016,7,2016,11,-37.5,-60.0,1.82,18.08
PNU,2016,8,2016,8,-37.5,-60.0,1.3,8.12
PNU,2016,8,2016,9,-37.5,-60.0,1.57,10.62
PNU,2016,8,2016,10,-37.5,-60.0,1.55,14.51
PNU,2016,8,2016,11,-37.5,-60.0,2.39,17.72
PNU,2016,9,2016,9,-37.5,-60.0,1.43,10.73
PNU,2016,9,2016,10,-37.5,-60.0,1.59,14.61
PNU,2016,9,2016,11,-37.5,-60.0,1.99,18.71
PNU,2016,10,2016,10,-37.5,-60.0,2.07,14.26
PNU,2016,10,2016,11,-37.5,-60.0,1.96,18.92
PNU,2016,11,2016,11,-37.5,-60.0,1.83,18.87
PNU,1993,4,1993,4,-37.5,-57.5,2.28,17.36
PNU,1993,4,1993,5,-37.5,-57.5,1.93,12.88
PNU,1993,4,1993,6,-37.5,-57.5,1.72,9.86
PNU,1993,4,1993,7,-37.5,-57.5,1.65,8.44
PNU,1993,4,1993,8,-37.5,-57.5,1.67,8.22
PNU,1993,4,1993,9,-37.5,-57.5,1.86,8.86
PNU,1993,5,1993,5,-37.5,-57.5,2.34,12.92
PNU,1993,5,1993,6,-37.5,-57.5,1.95,9.96
PNU,1993,5,1993,7,-37.5,-57.5,1.98,8.43
PNU,1993,5,1993,8,-37.5,-57.5,1.94,8.34
PNU,1993,5,1993,9,-37.5,-57.5,1.66,9.18
PNU,1993,5,1993,10,-37.5,-57.5,1.86,10.94
PNU,1993,6,1993,6,-37.5,-57.5,1.93,10.25
