model,init_year,init_month,forecasted_year,forecasted_month,lat,lon,prec,t2m
BOM,1998,5,1998,9,-37.5,-60.0,1.98,11.4
BOM,1998,5,1998,10,-37.5,-60.0,2.81,14.38
BOM,1998,6,1998,6,-37.5,-60.0,1.3,8.53
BOM,1998,6,1998,7,-37.5,-60.0,1.25,8.04
BOM,1998,6,1998,8,-37.5,-60.0,1.21,9.08
BOM,1998,6,1998,9,-37.5,-60.0,1.72,10.9
BOM,1998,6,1998,10,-37.5,-60.0,2.59,14.23
BOM,1998,6,1998,11,-37.5,-60.0,3.14,17.32
BOM,1998,7,1998,7,-37.5,-60.0,1.29,7.82
BOM,1998,7,1998,8,-37.5,-60.0,1.33,9.07
BOM,1998,7,1998,9,-37.5,-60.0,2.23,11.49
BOM,1998,7,1998,10,-37.5,-60.0,2.34,14.23
BOM,1998,7,1998,11,-37.5,-60.0,2.73,17.5
BOM,1998,8,1998,8,-37.5,-60.0,1.27,9.2
BOM,1998,8,1998,9,-37.5,-60.0,1.71,11.43
BOM,1998,8,1998,10,-37.5,-60.0,2.28,14.27
BOM,1998,8,1998,11,-37.5,-60.0,2.9,17.64
BOM,1998,9,1998,9,-37.5,-60.0,1.73,11.94
BOM,1998,9,1998,10,-37.5,-60.0,2.25,14.56
BOM,1998,9,1998,11,-37.5,-60.0,2.19,18.52
BOM,1998,10,1998,10,-37.5,-60.0,2.35,14.7
BOM,1998,10,1998,11,-37.5,-60.0,2.67,18.03
BOM,1998,11,1998,11,-37.5,-60.0,2.68,17.69
BOM,1999,4,1999,4,-37.5,-60.0,2.53,14.76
BOM,1999,4,1999,5,-37.5,-60.0,1.42,11.0
BOM,1999,4,1999,6,-37.5,-60.0,1.38,8.71
BOM,1999,4,1999,7,-37.5,-60.0,1.76,7.94
BOM,1999,4,1999,8,-37.5,-60.0,1.99,8.38
BOM,1999,4,1999,9,-37.5,-60.0,2.46,11.13
BOM,1999,5,1999,5,-37.5,-60.0,1.11,10.72
BOM,1999,5,1999,6,-37.5,-60.0,1.33,8.22
BOM,1999,5,1999,7,-37.5,-60.0,1.84,7.99
BOM,1999,5,1999,8,-37.5,-60.0,1.35,8.7
BOM,1999,5,1999,9,-37.5,-60.0,1.88,10.98
BOM,1999,5,1999,10,-37.5,-60.0,2.86,14.28
BOM,1999,6,1999,6,-37.5,-60.0,1.12,8.56
BOM,1999,6,1999,7,-37.5,-60.0,1.72,7.81
BOM,1999,6,1999,8,-37.5,-60.0,1.87,8.74
BOM,1999,6,1999,9,-37.5,-60.0,1.97,10.8
BOM,1999,6,1999,10,-37.5,-60.0,2.44,13.96
BOM,1999,6,1999,11,-37.5,-60.0,3.04,17.25
BOM,1999,7,1999,7,-37.5,-60.0,1.4,7.52
BOM,1999,7,1999,8,-37.5,-60.0,1.76,9.11
BOM,1999,7,1999,9,-37.5,-60.0,1.99,11.28
BOM,1999,7,1999,10,-37.5,-60.0,2.47,13.95
BOM,1999,7,1999,11,-37.5,-60.0,2.6,17.48
BOM,1999,8,1999,8,-37.5,-60.0,1.67,9.11
BOM,1999,8,1999,9,-37.5,-60.0,2.11,11.09
BOM,1999,8,1999,10,-37.5,-60.0,2.32,14.1
BOM,1999,8,1999,11,-37.5,-60.0,2.84,17.68
BOM,1999,9,1999,9,-37.5,-60.0,1.62,11.47
BOM,1999,9,1999,10,-37.5,-60.0,2.24,13.7
BOM,1999,9,1999,11,-37.5,-60.0,2.55,17.74
BOM,1999,10,1999,10,-37.5,-60.0,2.17,13.64
BOM,1999,10,1999,11,-37.5,-60.0,2.71,17.36
BOM,1999,11,1999,11,-37.5,-60.0,2.55,17.71
BOM,2000,4,2000,4,-37.5,-60.0,1.79,14.56
BOM,2000,4,2000,5,-37.5,-60.0,1.31,10.79
BOM,2000,4,2000,6,-37.5,-60.0,1.39,8.65
BOM,2000,4,2000,7,-37.5,-60.0,1.39,7.74
BOM,2000,4,2000,8,-37.5,-60.0,1.78,8.77
BOM,2000,4,2000,9,-37.5,-60.0,2.32,11.09
BOM,2000,5,2000,5,-37.5,-60.0,1.63,10.49
BOM,2000,5,2000,6,-37.5,-60.0,1.34,7.92
BOM,2000,5,2000,7,-37.5,-60.0,1.7,7.58
BOM,2000,5,2000,8,-37.5,-60.0,2.14,8.51
BOM,2000,5,2000,9,-37.5,-60.0,2.39,11.18
BOM,2000,5,2000,10,-37.5,-60.0,2.97,14.27
BOM,2000,6,2000,6,-37.5,-60.0,1.09,7.95
BOM,2000,6,2000,7,-37.5,-60.0,1.76,7.97
BOM,2000,6,2000,8,-37.5,-60.0,2.06,9.2
BOM,2000,6,2000,9,-37.5,-60.0,2.59,11.14
BOM,2000,6,2000,10,-37.5,-60.0,2.91,14.21
BOM,2000,6,2000,11,-37.5,-60.0,2.55,17.59
BOM,2000,7,2000,7,-37.5,-60.0,1.56,7.59
BOM,2000,7,2000,8,-37.5,-60.0,1.69,9.09
BOM,2000,7,2000,9,-37.5,-60.0,2.65,10.95
BOM,2000,7,2000,10,-37.5,-60.0,2.76,13.92
BOM,2000,7,2000,11,-37.5,-60.0,3.43,17.72
BOM,2000,8,2000,8,-37.5,-60.0,1.89,8.98
BOM,2000,8,2000,9,-37.5,-60.0,2.1,11.41
BOM,2000,8,2000,10,-37.5,-60.0,2.73,13.87
BOM,2000,8,2000,11,-37.5,-60.0,3.62,17.2
BOM,2000,9,2000,9,-37.5,-60.0,1.81,11.08
BOM,2000,9,2000,10,-37.5,-60.0,2.79,14.39
BOM,2000,9,2000,11,-37.5,-60.0,3.05,17.78
BOM,2000,10,2000,10,-37.5,-60.0,2.65,14.65
BOM,2000,10,2000,11,-37.5,-60.0,2.8,17.38
BOM,2000,11,2000,11,-37.5,-60.0,2.26,17.5
BOM,2001,4,2001,4,-37.5,-60.0,2.35,14.54
BOM,2001,4,2001,5,-37.5,-60.0,1.5,11.05
BOM,2001,4,2001,6,-37.5,-60.0,1.29,7.99
BOM,2001,4,2001,7,-37.5,-60.0,1.39,7.54
BOM,2001,4,2001,8,-37.5,-60.0,1.73,8.7
BOM,2001,4,2001,9,-37.5,-60.0,1.95,10.92
BOM,2001,5,2001,5,-37.5,-60.0,1.57,11.21
BOM,2001,5,2001,6,-37.5,-60.0,1.45,8.56
BOM,2001,5,2001,7,-37.5,-60.0,1.29,7.2
BOM,2001,5,2001,8,-37.5,-60.0,1.66,8.31
BOM,2001,5,2001,9,-37.5,-60.0,2.28,10.95
BOM,2001,5,2001,10,-37.5,-60.0,3.49,13.45
BOM,2001,6,2001,6,-37.5,-60.0,1.13,8.19
BOM,2001,6,2001,7,-37.5,-60.0,1.43,7.49
BOM,2001,6,2001,8,-37.5,-60.0,1.05,9.12
BOM,2001,6,2001,9,-37.5,-60.0,2.33,11.18
BOM,2001,6,2001,10,-37.5,-60.0,2.79,13.63
BOM,2001,6,2001,11,-37.5,-60.0,3.2,16.72
BOM,2001,7,2001,7,-37.5,-60.0,1.18,7.47
BOM,2001,7,2001,8,-37.5,-60.0,1.45,9.04
BOM,2001,7,2001,9,-37.5,-60.0,2.41,11.26
BOM,2001,7,2001,10,-37.5,-60.0,2.61,13.8
BOM,2001,7,2001,11,-37.5,-60.0,2.81,17.07
BOM,2001,8,2001,8,-37.5,-60.0,1.53,9.06
BOM,2001,8,2001,9,-37.5,-60.0,2.29,11.26
BOM,2001,8,2001,10,-37.5,-60.0,3.02,13.7
BOM,2001,8,2001,11,-37.5,-60.0,2.84,17.21
BOM,2001,9,2001,9,-37.5,-60.0,1.93,11.27
BOM,2001,9,2001,10,-37.5,-60.0,2.39,13.96
BOM,2001,9,2001,11,-37.5,-60.0,2.24,16.92
BOM,2001,10,2001,10,-37.5,-60.0,2.34,14.24
BOM,2001,10,2001,11,-37.5,-60.0,2.74,17.63
BOM,2001,11,2001,11,-37.5,-60.0,2.73,17.48
BOM,2002,4,2002,4,-37.5,-60.0,2.82,14.5
BOM,2002,4,2002,5,-37.5,-60.0,1.6,10.96
BOM,2002,4,2002,6,-37.5,-60.0,1.2,7.75
BOM,2002,4,2002,7,-37.5,-60.0,1.83,7.86
BOM,2002,4,2002,8,-37.5,-60.0,1.96,9.01
BOM,2002,4,2002,9,-37.5,-60.0,2.01,10.66
BOM,2002,5,2002,5,-37.5,-60.0,1.98,10.88
BOM,2002,5,2002,6,-37.5,-60.0,1.81,8.53
BOM,2002,5,2002,7,-37.5,-60.0,1.52,7.71
BOM,2002,5,2002,8,-37.5,-60.0,1.96,8.79
BOM,2002,5,2002,9,-37.5,-60.0,2.43,10.98
BOM,2002,5,2002,10,-37.5,-60.0,3.3,13.55
BOM,2002,6,2002,6,-37.5,-60.0,1.7,8.29
BOM,2002,6,2002,7,-37.5,-60.0,1.45,7.98
BOM,2002,6,2002,8,-37.5,-60.0,1.58,8.88
BOM,2002,6,2002,9,-37.5,-60.0,2.18,11.03
BOM,2002,6,2002,10,-37.5,-60.0,2.91,13.6
BOM,2002,6,2002,11,-37.5,-60.0,3.27,16.66
BOM,2002,7,2002,7,-37.5,-60.0,1.32,7.6
BOM,2002,7,2002,8,-37.5,-60.0,1.7,9.47
BOM,2002,7,2002,9,-37.5,-60.0,2.79,11.09
BOM,2002,7,2002,10,-37.5,-60.0,3.12,13.72
BOM,2002,7,2002,11,-37.5,-60.0,3.24,16.58
BOM,2002,8,2002,8,-37.5,-60.0,1.93,8.77
BOM,2002,8,2002,9,-37.5,-60.0,2.31,11.24
BOM,2002,8,2002,10,-37.5,-60.0,2.58,13.88
BOM,2002,8,2002,11,-37.5,-60.0,2.9,17.32
BOM,2002,9,2002,9,-37.5,-60.0,2.18,11.51
BOM,2002,9,2002,10,-37.5,-60.0,3.09,14.03
BOM,2002,9,2002,11,-37.5,-60.0,2.95,17.28
BOM,2002,10,2002,10,-37.5,-60.0,2.79,14.59
BOM,2002,10,2002,11,-37.5,-60.0,3.13,17.28
BOM,2002,11,2002,11,-37.5,-60.0,3.07,17.44
BOM,2003,4,2003,4,-37.5,-60.0,2.13,14.72
BOM,2003,4,2003,5,-37.5,-60.0,1.84,11.1
BOM,2003,4,2003,6,-37.5,-60.0,1.34,8.19
BOM,2003,4,2003,7,-37.5,-60.0,1.53,7.56
BOM,2003,4,2003,8,-37.5,-60.0,1.69,8.55
BOM,2003,4,2003,9,-37.5,-60.0,2.66,10.78
BOM,2003,5,2003,5,-37.5,-60.0,1.84,11.16
BOM,2003,5,2003,6,-37.5,-60.0,1.59,8.37
BOM,2003,5,2003,7,-37.5,-60.0,1.46,7.87
BOM,2003,5,2003,8,-37.5,-60.0,1.7,8.41
BOM,2003,5,2003,9,-37.5,-60.0,2.33,11.11
BOM,2003,5,2003,10,-37.5,-60.0,2.98,14.25
BOM,2003,6,2003,6,-37.5,-60.0,1.49,8.28
BOM,2003,6,2003,7,-37.5,-60.0,1.66,7.67
BOM,2003,6,2003,8,-37.5,-60.0,1.86,8.99
BOM,2003,6,2003,9,-37.5,-60.0,2.18,10.74
BOM,2003,6,2003,10,-37.5,-60.0,2.91,14.0
BOM,2003,6,2003,11,-37.5,-60.0,2.68,17.67
BOM,2003,7,2003,7,-37.5,-60.0,1.46,7.46
BOM,2003,7,2003,8,-37.5,-60.0,1.75,8.9
BOM,2003,7,2003,9,-37.5,-60.0,1.9,10.93
BOM,2003,7,2003,10,-37.5,-60.0,2.79,14.04
BOM,2003,7,2003,11,-37.5,-60.0,3.44,17.4
BOM,2003,8,2003,8,-37.5,-60.0,1.29,9.07
BOM,2003,8,2003,9,-37.5,-60.0,2.16,11.58
BOM,2003,8,2003,10,-37.5,-60.0,2.8,14.32
BOM,2003,8,2003,11,-37.5,-60.0,3.34,17.69
BOM,2003,9,2003,9,-37.5,-60.0,1.97,11.78
BOM,2003,9,2003,10,-37.5,-60.0,2.53,14.28
BOM,2003,9,2003,11,-37.5,-60.0,2.96,17.64
BOM,2003,10,2003,10,-37.5,-60.0,2.45,14.52
BOM,2003,10,2003,11,-37.5,-60.0,3.0,18.35
BOM,2003,11,2003,11,-37.5,-60.0,2.96,18.38
BOM,2004,4,2004,4,-37.5,-60.0,2.47,15.32
BOM,2004,4,2004,5,-37.5,-60.0,1.84,11.26
BOM,2004,4,2004,6,-37.5,-60.0,1.37,8.64
BOM,2004,4,2004,7,-37.5,-60.0,1.7,7.92
BOM,2004,4,2004,8,-37.5,-60.0,1.59,9.15
BOM,2004,4,2004,9,-37.5,-60.0,3.0,11.28
BOM,2004,5,2004,5,-37.5,-60.0,2.04,11.15
BOM,2004,5,2004,6,-37.5,-60.0,1.36,8.59
BOM,2004,5,2004,7,-37.5,-60.0,1.66,8.34
BOM,2004,5,2004,8,-37.5,-60.0,1.81,9.39
BOM,2004,5,2004,9,-37.5,-60.0,2.52,11.34
BOM,2004,5,2004,10,-37.5,-60.0,2.99,13.48
BOM,2004,6,2004,6,-37.5,-60.0,1.82,8.61
BOM,2004,6,2004,7,-37.5,-60.0,1.35,8.2
BOM,2004,6,2004,8,-37.5,-60.0,1.84,9.63
BOM,2004,6,2004,9,-37.5,-60.0,2.29,11.31
BOM,2004,6,2004,10,-37.5,-60.0,2.86,13.88
BOM,2004,6,2004,11,-37.5,-60.0,3.19,17.87
BOM,2004,7,2004,7,-37.5,-60.0,1.82,8.59
BOM,2004,7,2004,8,-37.5,-60.0,1.79,9.58
BOM,2004,7,2004,9,-37.5,-60.0,2.57,11.39
BOM,2004,7,2004,10,-37.5,-60.0,3.57,14.13
BOM,2004,7,2004,11,-37.5,-60.0,3.4,17.31
BOM,2004,8,2004,8,-37.5,-60.0,1.82,9.34
BOM,2004,8,2004,9,-37.5,-60.0,2.11,11.54
BOM,2004,8,2004,10,-37.5,-60.0,2.73,14.1
BOM,2004,8,2004,11,-37.5,-60.0,3.17,17.22
BOM,2004,9,2004,9,-37.5,-60.0,1.96,11.47
BOM,2004,9,2004,10,-37.5,-60.0,3.08,14.04
BOM,2004,9,2004,11,-37.5,-60.0,2.8,17.65
BOM,2004,10,2004,10,-37.5,-60.0,2.92,14.52
BOM,2004,10,2004,11,-37.5,-60.0,2.88,17.68
BOM,2004,11,2004,11,-37.5,-60.0,2.66,17.93
BOM,2005,4,2005,4,-37.5,-60.0,1.59,15.29
BOM,2005,4,2005,5,-37.5,-60.0,1.42,11.21
BOM,2005,4,2005,6,-37.5,-60.0,1.38,8.47
BOM,2005,4,2005,7,-37.5,-60.0,1.55,7.93
BOM,2005,4,2005,8,-37.5,-60.0,1.54,8.7
BOM,2005,4,2005,9,-37.5,-60.0,2.29,11.13
BOM,2005,5,2005,5,-37.5,-60.0,1.81,11.45
BOM,2005,5,2005,6,-37.5,-60.0,1.22,8.34
BOM,2005,5,2005,7,-37.5,-60.0,1.61,8.07
BOM,2005,5,2005,8,-37.5,-60.0,1.64,9.09
BOM,2005,5,2005,9,-37.5,-60.0,2.31,11.11
BOM,2005,5,2005,10,-37.5,-60.0,3.0,14.1
BOM,2005,6,2005,6,-37.5,-60.0,1.45,8.37
BOM,2005,6,2005,7,-37.5,-60.0,1.46,7.71
BOM,2005,6,2005,8,-37.5,-60.0,1.83,9.36
BOM,2005,6,2005,9,-37.5,-60.0,2.3,11.48
BOM,2005,6,2005,10,-37.5,-60.0,3.17,14.31
BOM,2005,6,2005,11,-37.5,-60.0,3.09,17.37
BOM,2005,7,2005,7,-37.5,-60.0,1.6,8.12
BOM,2005,7,2005,8,-37.5,-60.0,1.96,9.46
BOM,2005,7,2005,9,-37.5,-60.0,2.67,11.29
BOM,2005,7,2005,10,-37.5,-60.0,2.92,14.23
BOM,2005,7,2005,11,-37.5,-60.0,3.42,17.98
BOM,2005,8,2005,8,-37.5,-60.0,1.77,8.99
BOM,2005,8,2005,9,-37.5,-60.0,2.18,11.06
BOM,2005,8,2005,10,-37.5,-60.0,2.41,14.35
BOM,2005,8,2005,11,-37.5,-60.0,3.47,17.75
BOM,2005,9,2005,9,-37.5,-60.0,1.89,11.4
BOM,2005,9,2005,10,-37.5,-60.0,2.59,14.51
BOM,2005,9,2005,11,-37.5,-60.0,3.12,17.9
BOM,2005,10,2005,10,-37.5,-60.0,2.51,14.69
BOM,2005,10,2005,11,-37.5,-60.0,2.66,18.55
BOM,2005,11,2005,11,-37.5,-60.0,2.55,17.94
BOM,2006,4,2006,4,-37.5,-60.0,1.88,14.95
BOM,2006,4,2006,5,-37.5,-60.0,1.41,11.09
BOM,2006,4,2006,6,-37.5,-60.0,1.19,8.37
BOM,2006,4,2006,7,-37.5,-60.0,1.43,7.89
BOM,2006,4,2006,8,-37.5,-60.0,1.74,8.95
BOM,2006,4,2006,9,-37.5,-60.0,2.43,11.07
BOM,2006,5,2006,5,-37.5,-60.0,1.28,11.23
BOM,2006,5,2006,6,-37.5,-60.0,1.49,8.85
BOM,2006,5,2006,7,-37.5,-60.0,1.66,8.38
BOM,2006,5,2006,8,-37.5,-60.0,2.38,9.79
BOM,2006,5,2006,9,-37.5,-60.0,2.67,11.3
BOM,2006,5,2006,10,-37.5,-60.0,3.35,13.85
BOM,2006,6,2006,6,-37.5,-60.0,1.38,8.48
BOM,2006,6,2006,7,-37.5,-60.0,1.29,7.71
BOM,2006,6,2006,8,-37.5,-60.0,2.19,9.39
BOM,2006,6,2006,9,-37.5,-60.0,2.92,11.28
BOM,2006,6,2006,10,-37.5,-60.0,2.75,13.79
BOM,2006,6,2006,11,-37.5,-60.0,3.01,17.18
BOM,2006,7,2006,7,-37.5,-60.0,1.63,7.85
BOM,2006,7,2006,8,-37.5,-60.0,1.56,9.16
BOM,2006,7,2006,9,-37.5,-60.0,2.54,11.36
BOM,2006,7,2006,10,-37.5,-60.0,2.93,14.36
BOM,2006,7,2006,11,-37.5,-60.0,3.67,17.65
BOM,2006,8,2006,8,-37.5,-60.0,1.67,8.95
BOM,2006,8,2006,9,-37.5,-60.0,1.89,11.3
BOM,2006,8,2006,10,-37.5,-60.0,2.85,14.12
BOM,2006,8,2006,11,-37.5,-60.0,2.66,17.39
BOM,2006,9,2006,9,-37.5,-60.0,2.25,11.55
BOM,2006,9,2006,10,-37.5,-60.0,2.32,14.03
BOM,2006,9,2006,11,-37.5,-60.0,2.62,17.42
BOM,2006,10,2006,10,-37.5,-60.0,2.2,14.39
BOM,2006,10,2006,11,-37.5,-60.0,2.69,17.87
BOM,2006,11,2006,11,-37.5,-60.0,3.46,18.02
BOM,2007,4,2007,4,-37.5,-60.0,2.44,15.29
BOM,2007,4,2007,5,-37.5,-60.0,1.24,10.82
BOM,2007,4,2007,6,-37.5,-60.0,1.55,8.74
BOM,2007,4,2007,7,-37.5,-60.0,1.49,7.56
BOM,2007,4,2007,8,-37.5,-60.0,1.49,9.28
BOM,2007,4,2007,9,-37.5,-60.0,2.43,11.35
BOM,2007,5,2007,5,-37.5,-60.0,2.0,11.38
BOM,2007,5,2007,6,-37.5,-60.0,1.54,8.5
BOM,2007,5,2007,7,-37.5,-60.0,1.54,7.85
BOM,2007,5,2007,8,-37.5,-60.0,1.73,9.26
BOM,2007,5,2007,9,-37.5,-60.0,2.29,11.6
BOM,2007,5,2007,10,-37.5,-60.0,2.97,14.61
BOM,2007,6,2007,6,-37.5,-60.0,1.48,8.39
BOM,2007,6,2007,7,-37.5,-60.0,1.36,7.74
BOM,2007,6,2007,8,-37.5,-60.0,2.13,9.59
BOM,2007,6,2007,9,-37.5,-60.0,2.02,11.32
BOM,2007,6,2007,10,-37.5,-60.0,3.05,14.58
BOM,2007,6,2007,11,-37.5,-60.0,3.51,17.53
BOM,2007,7,2007,7,-37.5,-60.0,1.2,7.79
BOM,2007,7,2007,8,-37.5,-60.0,1.38,9.31
BOM,2007,7,2007,9,-37.5,-60.0,1.87,11.17
BOM,2007,7,2007,10,-37.5,-60.0,2.56,14.69
BOM,2007,7,2007,11,-37.5,-60.0,3.15,18.44
BOM,2007,8,2007,8,-37.5,-60.0,1.52,8.97
BOM,2007,8,2007,9,-37.5,-60.0,2.42,11.58
BOM,2007,8,2007,10,-37.5,-60.0,3.54,14.86
BOM,2007,8,2007,11,-37.5,-60.0,2.67,18.07
BOM,2007,9,2007,9,-37.5,-60.0,1.79,11.34
BOM,2007,9,2007,10,-37.5,-60.0,2.33,14.44
BOM,2007,9,2007,11,-37.5,-60.0,2.77,18.5
BOM,2007,10,2007,10,-37.5,-60.0,2.79,15.43
BOM,2007,10,2007,11,-37.5,-60.0,3.01,18.27
BOM,2007,11,2007,11,-37.5,-60.0,2.92,17.67
BOM,2008,4,2008,4,-37.5,-60.0,1.84,14.65
BOM,2008,4,2008,5,-37.5,-60.0,1.29,11.15
BOM,2008,4,2008,6,-37.5,-60.0,1.48,8.83
BOM,2008,4,2008,7,-37.5,-60.0,1.54,7.81
BOM,2008,4,2008,8,-37.5,-60.0,1.59,8.64
BOM,2008,4,2008,9,-37.5,-60.0,2.31,10.92
BOM,2008,5,2008,5,-37.5,-60.0,1.27,11.18
BOM,2008,5,2008,6,-37.5,-60.0,1.07,8.42
BOM,2008,5,2008,7,-37.5,-60.0,1.5,8.47
BOM,2008,5,2008,8,-37.5,-60.0,1.49,9.29
BOM,2008,5,2008,9,-37.5,-60.0,3.08,11.62
BOM,2008,5,2008,10,-37.5,-60.0,2.99,14.66
BOM,2008,6,2008,6,-37.5,-60.0,1.25,8.56
BOM,2008,6,2008,7,-37.5,-60.0,1.37,8.32
BOM,2008,6,2008,8,-37.5,-60.0,1.84,9.15
BOM,2008,6,2008,9,-37.5,-60.0,2.53,11.59
BOM,2008,6,2008,10,-37.5,-60.0,2.95,14.74
BOM,2008,6,2008,11,-37.5,-60.0,3.08,17.99
BOM,2008,7,2008,7,-37.5,-60.0,1.88,8.24
BOM,2008,7,2008,8,-37.5,-60.0,2.11,9.65
BOM,2008,7,2008,9,-37.5,-60.0,2.13,11.55
BOM,2008,7,2008,10,-37.5,-60.0,3.03,14.33
BOM,2008,7,2008,11,-37.5,-60.0,2.92,18.05
BOM,2008,8,2008,8,-37.5,-60.0,1.58,9.16
BOM,2008,8,2008,9,-37.5,-60.0,2.33,11.49
BOM,2008,8,2008,10,-37.5,-60.0,2.86,14.19
BOM,2008,8,2008,11,-37.5,-60.0,2.69,18.21
BOM,2008,9,2008,9,-37.5,-60.0,2.17,11.49
BOM,2008,9,2008,10,-37.5,-60.0,2.62,14.68
BOM,2008,9,2008,11,-37.5,-60.0,2.87,18.14
BOM,2008,10,2008,10,-37.5,-60.0,2.76,14.9
BOM,2008,10,2008,11,-37.5,-60.0,2.93,18.66
BOM,2008,11,2008,11,-37.5,-60.0,2.26,18.44
BOM,2009,4,2009,4,-37.5,-60.0,1.9,15.46
BOM,2009,4,2009,5,-37.5,-60.0,1.9,11.71
BOM,2009,4,2009,6,-37.5,-60.0,1.48,8.98
BOM,2009,4,2009,7,-37.5,-60.0,1.71,8.47
BOM,2009,4,2009,8,-37.5,-60.0,1.47,9.53
BOM,2009,4,2009,9,-37.5,-60.0,2.76,11.84
BOM,2009,5,2009,5,-37.5,-60.0,1.65,11.59
BOM,2009,5,2009,6,-37.5,-60.0,1.53,9.03
BOM,2009,5,2009,7,-37.5,-60.0,1.64,8.4
BOM,2009,5,2009,8,-37.5,-60.0,2.09,9.38
BOM,2009,5,2009,9,-37.5,-60.0,2.75,11.99
BOM,2009,5,2009,10,-37.5,-60.0,3.22,14.68
BOM,2009,6,2009,6,-37.5,-60.0,1.27,9.31
BOM,2009,6,2009,7,-37.5,-60.0,1.91,8.31
BOM,2009,6,2009,8,-37.5,-60.0,1.51,9.82
BOM,2009,6,2009,9,-37.5,-60.0,2.88,12.07
BOM,2009,6,2009,10,-37.5,-60.0,3.1,14.59
BOM,2009,6,2009,11,-37.5,-60.0,3.05,17.77
BOM,2009,7,2009,7,-37.5,-60.0,1.8,8.67
BOM,2009,7,2009,8,-37.5,-60.0,2.29,9.83
BOM,2009,7,2009,9,-37.5,-60.0,2.82,11.59
BOM,2009,7,2009,10,-37.5,-60.0,2.99,14.34
BOM,2009,7,2009,11,-37.5,-60.0,3.89,17.5
BOM,2009,8,2009,8,-37.5,-60.0,1.61,9.87
BOM,2009,8,2009,9,-37.5,-60.0,2.28,12.54
BOM,2009,8,2009,10,-37.5,-60.0,2.74,14.26
BOM,2009,8,2009,11,-37.5,-60.0,2.89,18.11
BOM,2009,9,2009,9,-37.5,-60.0,2.15,11.94
BOM,2009,9,2009,10,-37.5,-60.0,2.47,14.6
BOM,2009,9,2009,11,-37.5,-60.0,3.28,18.38
BOM,2009,10,2009,10,-37.5,-60.0,2.67,14.6
BOM,2009,10,2009,11,-37.5,-60.0,3.27,18.78
BOM,2009,11,2009,11,-37.5,-60.0,2.41,18.68
BOM,2010,4,2010,4,-37.5,-60.0,2.36,15.07
BOM,2010,4,2010,5,-37.5,-60.0,1.45,11.51
BOM,2010,4,2010,6,-37.5,-60.0,1.03,7.99
BOM,2010,4,2010,7,-37.5,-60.0,1.31,8.17
BOM,2010,4,2010,8,-37.5,-60.0,1.46,9.03
BOM,2010,4,2010,9,-37.5,-60.0,1.94,11.71
BOM,2010,5,2010,5,-37.5,-60.0,1.22,10.8
BOM,2010,5,2010,6,-37.5,-60.0,1.02,7.83
BOM,2010,5,2010,7,-37.5,-60.0,1.11,7.51
BOM,2010,5,2010,8,-37.5,-60.0,1.94,9.23
BOM,2010,5,2010,9,-37.5,-60.0,1.97,11.41
BOM,2010,5,2010,10,-37.5,-60.0,2.48,14.12
BOM,2010,6,2010,6,-37.5,-60.0,1.31,8.22
BOM,2010,6,2010,7,-37.5,-60.0,1.44,7.72
BOM,2010,6,2010,8,-37.5,-60.0,1.46,8.99
BOM,2010,6,2010,9,-37.5,-60.0,2.47,11.51
BOM,2010,6,2010,10,-37.5,-60.0,2.91,14.86
BOM,2010,6,2010,11,-37.5,-60.0,3.79,18.05
BOM,2010,7,2010,7,-37.5,-60.0,1.5,8.17
BOM,2010,7,2010,8,-37.5,-60.0,1.43,9.08
BOM,2010,7,2010,9,-37.5,-60.0,2.06,11.84
BOM,2010,7,2010,10,-37.5,-60.0,2.87,14.41
BOM,2010,7,2010,11,-37.5,-60.0,2.54,17.85
BOM,2010,8,2010,8,-37.5,-60.0,1.39,9.02
BOM,2010,8,2010,9,-37.5,-60.0,1.92,11.54
BOM,2010,8,2010,10,-37.5,-60.0,2.09,15.0
BOM,2010,8,2010,11,-37.5,-60.0,3.12,18.31
BOM,2010,9,2010,9,-37.5,-60.0,1.88,11.72
BOM,2010,9,2010,10,-37.5,-60.0,2.45,14.81
BOM,2010,9,2010,11,-37.5,-60.0,2.43,18.48
BOM,2010,10,2010,10,-37.5,-60.0,2.22,14.91
BOM,2010,10,2010,11,-37.5,-60.0,2.45,17.77
BOM,2010,11,2010,11,-37.5,-60.0,2.62,17.84
BOM,2011,4,2011,4,-37.5,-60.0,1.93,15.37
BOM,2011,4,2011,5,-37.5,-60.0,1.45,11.58
BOM,2011,4,2011,6,-37.5,-60.0,1.05,8.53
BOM,2011,4,2011,7,-37.5,-60.0,1.2,7.71
BOM,2011,4,2011,8,-37.5,-60.0,2.26,9.74
BOM,2011,4,2011,9,-37.5,-60.0,2.41,11.68
BOM,2011,5,2011,5,-37.5,-60.0,1.37,11.45
BOM,2011,5,2011,6,-37.5,-60.0,1.4,8.7
BOM,2011,5,2011,7,-37.5,-60.0,1.5,8.2
BOM,2011,5,2011,8,-37.5,-60.0,1.71,9.38
BOM,2011,5,2011,9,-37.5,-60.0,2.84,11.34
BOM,2011,5,2011,10,-37.5,-60.0,3.32,13.93
BOM,2011,6,2011,6,-37.5,-60.0,1.34,8.39
BOM,2011,6,2011,7,-37.5,-60.0,1.38,7.99
BOM,2011,6,2011,8,-37.5,-60.0,1.8,9.07
BOM,2011,6,2011,9,-37.5,-60.0,2.64,11.89
BOM,2011,6,2011,10,-37.5,-60.0,3.43,14.51
