model,init_year,init_month,forecasted_year,forecasted_month,lat,lon,prec,t2m
CWB,2001,7,2001,10,-40.0,-62.5,0.95,11.93
CWB,2001,7,2001,11,-40.0,-62.5,0.98,14.93
CWB,2001,8,2001,8,-40.0,-62.5,0.95,9.19
CWB,2001,8,2001,9,-40.0,-62.5,0.9,10.06
CWB,2001,8,2001,10,-40.0,-62.5,1.09,11.44
CWB,2001,8,2001,11,-40.0,-62.5,1.16,14.1
CWB,2001,9,2001,9,-40.0,-62.5,1.1,9.97
CWB,2001,9,2001,10,-40.0,-62.5,1.11,11.7
CWB,2001,9,2001,11,-40.0,-62.5,1.17,14.2
CWB,2001,10,2001,10,-40.0,-62.5,1.23,11.52
CWB,2001,10,2001,11,-40.0,-62.5,1.3,14.35
CWB,2001,11,2001,11,-40.0,-62.5,1.78,14.74
CWB,2002,4,2002,4,-40.0,-62.5,1.79,15.22
CWB,2002,4,2002,5,-40.0,-62.5,1.26,12.0
CWB,2002,4,2002,6,-40.0,-62.5,1.47,9.83
CWB,2002,4,2002,7,-40.0,-62.5,1.13,8.64
CWB,2002,4,2002,8,-40.0,-62.5,1.02,8.57
CWB,2002,4,2002,9,-40.0,-62.5,0.95,9.97
CWB,2002,5,2002,5,-40.0,-62.5,1.34,11.61
CWB,2002,5,2002,6,-40.0,-62.5,1.37,9.53
CWB,2002,5,2002,7,-40.0,-62.5,1.22,8.66
CWB,2002,5,2002,8,-40.0,-62.5,1.05,8.7
CWB,2002,5,2002,9,-40.0,-62.5,0.95,9.86
CWB,2002,5,2002,10,-40.0,-62.5,1.0,11.84
CWB,2002,6,2002,6,-40.0,-62.5,1.38,9.73
CWB,2002,6,2002,7,-40.0,-62.5,1.4,8.59
CWB,2002,6,2002,8,-40.0,-62.5,1.23,8.74
CWB,2002,6,2002,9,-40.0,-62.5,0.97,9.55
CWB,2002,6,2002,10,-40.0,-62.5,1.04,11.84
CWB,2002,6,2002,11,-40.0,-62.5,1.31,14.55
CWB,2002,7,2002,7,-40.0,-62.5,1.08,8.81
CWB,2002,7,2002,8,-40.0,-62.5,0.98,8.89
CWB,2002,7,2002,9,-40.0,-62.5,0.94,9.8
CWB,2002,7,2002,10,-40.0,-62.5,1.04,11.92
CWB,2002,7,2002,11,-40.0,-62.5,0.98,14.87
CWB,2002,8,2002,8,-40.0,-62.5,1.16,9.04
CWB,2002,8,2002,9,-40.0,-62.5,0.92,10.12
CWB,2002,8,2002,10,-40.0,-62.5,1.15,11.22
CWB,2002,8,2002,11,-40.0,-62.5,1.09,14.02
CWB,2002,9,2002,9,-40.0,-62.5,1.03,10.16
CWB,2002,9,2002,10,-40.0,-62.5,1.33,11.61
CWB,2002,9,2002,11,-40.0,-62.5,1.3,14.19
CWB,2002,10,2002,10,-40.0,-62.5,1.33,12.05
CWB,2002,10,2002,11,-40.0,-62.5,1.19,14.62
CWB,2002,11,2002,11,-40.0,-62.5,1.4,14.82
CWB,2003,4,2003,4,-40.0,-62.5,1.91,15.44
CWB,2003,4,2003,5,-40.0,-62.5,1.09,12.18
CWB,2003,4,2003,6,-40.0,-62.5,1.21,9.71
CWB,2003,4,2003,7,-40.0,-62.5,1.08,8.53
CWB,2003,4,2003,8,-40.0,-62.5,0.91,8.53
CWB,2003,4,2003,9,-40.0,-62.5,0.81,9.8
CWB,2003,5,2003,5,-40.0,-62.5,1.47,11.63
CWB,2003,5,2003,6,-40.0,-62.5,1.18,9.32
CWB,2003,5,2003,7,-40.0,-62.5,1.12,8.11
CWB,2003,5,2003,8,-40.0,-62.5,1.03,8.58
CWB,2003,5,2003,9,-40.0,-62.5,1.07,9.53
CWB,2003,5,2003,10,-40.0,-62.5,1.17,12.1
CWB,2003,6,2003,6,-40.0,-62.5,1.32,9.43
CWB,2003,6,2003,7,-40.0,-62.5,1.19,8.33
CWB,2003,6,2003,8,-40.0,-62.5,0.82,8.87
CWB,2003,6,2003,9,-40.0,-62.5,0.86,9.86
CWB,2003,6,2003,10,-40.0,-62.5,0.91,11.85
CWB,2003,6,2003,11,-40.0,-62.5,1.03,14.86
CWB,2003,7,2003,7,-40.0,-62.5,1.05,8.66
CWB,2003,7,2003,8,-40.0,-62.5,0.86,8.55
CWB,2003,7,2003,9,-40.0,-62.5,1.05,9.89
CWB,2003,7,2003,10,-40.0,-62.5,0.99,12.23
CWB,2003,7,2003,11,-40.0,-62.5,1.37,15.09
CWB,2003,8,2003,8,-40.0,-62.5,0.82,8.42
CWB,2003,8,2003,9,-40.0,-62.5,0.96,9.69
CWB,2003,8,2003,10,-40.0,-62.5,0.84,11.75
CWB,2003,8,2003,11,-40.0,-62.5,1.17,14.43
CWB,2003,9,2003,9,-40.0,-62.5,0.92,9.88
CWB,2003,9,2003,10,-40.0,-62.5,0.84,11.74
CWB,2003,9,2003,11,-40.0,-62.5,0.82,14.46
